,STATION_ID,EXTERNAL_LOCATION_ID,UNIT,IMPORT_SOURCE,EXTERNAL_PARAMETER_ID,TIMESTEP_HOUR
490,CCB0AF5AD4964B82A85A1318F241F0D51E27529E,CCB0AF5AD4964B82A85A1318F241F0D51E27529E,metre,WHOS,E02E2A436A24C1DB98D819A4705B8089856A9579,
493,8C54586EDA7E285A9365A34ECA4E7F44E96AE78C,8C54586EDA7E285A9365A34ECA4E7F44E96AE78C,centimetre,WHOS,80B052462E277E0F7D3002CA6C67E481CD953CDC,
502,D73A5FA5DF0C402721EC4CF40668720361A061A2,D73A5FA5DF0C402721EC4CF40668720361A061A2,centimetre,WHOS,80B052462E277E0F7D3002CA6C67E481CD953CDC,
515,662191BBC926DB5F4091BEFDD8075554FA04EF2B,662191BBC926DB5F4091BEFDD8075554FA04EF2B,centimetre,WHOS,80B052462E277E0F7D3002CA6C67E481CD953CDC,
517,783357640B281F3661E6F35341CEDB08CE3C4FA2,783357640B281F3661E6F35341CEDB08CE3C4FA2,centimetre,WHOS,80B052462E277E0F7D3002CA6C67E481CD953CDC,
523,875BE0BDC3FACE368A0110009429443B6C166A73,875BE0BDC3FACE368A0110009429443B6C166A73,metre,WHOS,435723334E47400E56AAD9E883BC3314709A48D9,24.0
529,785BDA1DE2547DD203AFB58335798F1E80D200C4,785BDA1DE2547DD203AFB58335798F1E80D200C4,centimetre,WHOS,80B052462E277E0F7D3002CA6C67E481CD953CDC,
530,16A73A0BADDFCB153ED473929BDFE15412BD9640,16A73A0BADDFCB153ED473929BDFE15412BD9640,centimetre,WHOS,80B052462E277E0F7D3002CA6C67E481CD953CDC,
532,39AB11D73056C3A84F57812BE65A6D84DFFE90E5,39AB11D73056C3A84F57812BE65A6D84DFFE90E5,metre,WHOS,435723334E47400E56AAD9E883BC3314709A48D9,24.0
543,50AE00FA0E96B1B3EB3FB924C66460F7FEC17A5C,50AE00FA0E96B1B3EB3FB924C66460F7FEC17A5C,centimetre,WHOS,80B052462E277E0F7D3002CA6C67E481CD953CDC,
556,23137FB463C0902450418E9E2F0D38C719419AA9,23137FB463C0902450418E9E2F0D38C719419AA9,metre,WHOS,FA25FBBAD411D74E98BB9B663FA849BF03D0CEDE,744.0
563,A84DFF773C815BF26A3C439971EB7F65C968B1E7,A84DFF773C815BF26A3C439971EB7F65C968B1E7,metre,WHOS,435723334E47400E56AAD9E883BC3314709A48D9,24.0
572,0D2DC5829F2CA42ACAE9CB273766203A043931B2,0D2DC5829F2CA42ACAE9CB273766203A043931B2,centimetre,WHOS,80B052462E277E0F7D3002CA6C67E481CD953CDC,
579,BC0E9D161073AFC435B31F7315011835817C2FE6,BC0E9D161073AFC435B31F7315011835817C2FE6,centimetre,WHOS,80B052462E277E0F7D3002CA6C67E481CD953CDC,
585,C7F4A35480EA382F5A87BC7B4FF71120346B8CB4,C7F4A35480EA382F5A87BC7B4FF71120346B8CB4,centimetre,WHOS,80B052462E277E0F7D3002CA6C67E481CD953CDC,
589,FF887BE101D32A1867ABF36C377A66F6364C2758,FF887BE101D32A1867ABF36C377A66F6364C2758,metre,WHOS,E02E2A436A24C1DB98D819A4705B8089856A9579,
608,BE7D59743836150F6D4F084AF4FDDB5DD88CFDB3,BE7D59743836150F6D4F084AF4FDDB5DD88CFDB3,centimetre,WHOS,80B052462E277E0F7D3002CA6C67E481CD953CDC,
618,11CF8831703733C0CE516B4FCE2838056E943582,11CF8831703733C0CE516B4FCE2838056E943582,metre,WHOS,E02E2A436A24C1DB98D819A4705B8089856A9579,
620,5AB910A0EF735860C5398BF0C93A7159F9229B7E,5AB910A0EF735860C5398BF0C93A7159F9229B7E,metre,WHOS,18B45DF252F7DA893176183AC320E03418ED5969,744.0
629,CA3DAD433D095FA9D37DD2C015A4A3AA02EC2B81,CA3DAD433D095FA9D37DD2C015A4A3AA02EC2B81,metre,WHOS,6AA6C8AF684BF2DAC15E4B7D7B38EC2FF631A3A8,
656,93BB59C5B61DDCAAF5706E5FB89CB560B29FAD9C,93BB59C5B61DDCAAF5706E5FB89CB560B29FAD9C,centimetre,WHOS,80B052462E277E0F7D3002CA6C67E481CD953CDC,
658,98917ED47455022075A6A9CF7E59D56ABB4007E5,98917ED47455022075A6A9CF7E59D56ABB4007E5,centimetre,WHOS,80B052462E277E0F7D3002CA6C67E481CD953CDC,
665,07DA95953F3613A09F1B26E3E89D643667C2B3C1,07DA95953F3613A09F1B26E3E89D643667C2B3C1,metre,WHOS,435723334E47400E56AAD9E883BC3314709A48D9,24.0
666,A573FA90F24A367B715477B925985B3927756959,A573FA90F24A367B715477B925985B3927756959,metre,WHOS,435723334E47400E56AAD9E883BC3314709A48D9,24.0
678,47FD30D3A072259A4FF7984E8BC3B8299A1E2F7B,47FD30D3A072259A4FF7984E8BC3B8299A1E2F7B,centimetre,WHOS,80B052462E277E0F7D3002CA6C67E481CD953CDC,
706,59072018921C95222FD488B40F3C7DEB9D52D3B8,59072018921C95222FD488B40F3C7DEB9D52D3B8,centimetre,WHOS,80B052462E277E0F7D3002CA6C67E481CD953CDC,
714,461C4085856C3C22747B4C62537973238623D6BC,461C4085856C3C22747B4C62537973238623D6BC,centimetre,WHOS,80B052462E277E0F7D3002CA6C67E481CD953CDC,
721,80F1884323658677F2A7907CAD2D00061B5651B5,80F1884323658677F2A7907CAD2D00061B5651B5,centimetre,WHOS,80B052462E277E0F7D3002CA6C67E481CD953CDC,
736,F0D73F0E67F995F2EEF6000983F8E01B33BBDEE1,F0D73F0E67F995F2EEF6000983F8E01B33BBDEE1,centimetre,WHOS,80B052462E277E0F7D3002CA6C67E481CD953CDC,
746,A15F0750C4F1ED3F08C76123F30EFCE8BC84F1B4,A15F0750C4F1ED3F08C76123F30EFCE8BC84F1B4,centimetre,WHOS,80B052462E277E0F7D3002CA6C67E481CD953CDC,
751,E3E407E246F230780DA57994F30CFC5C5772D57E,E3E407E246F230780DA57994F30CFC5C5772D57E,metre,WHOS,47BEF10439748057FFDEAC0E655B86E41E327C0B,744.0
770,26EC787924FC9ECFEDCD136B4FAE7D1B93742CC9,26EC787924FC9ECFEDCD136B4FAE7D1B93742CC9,centimetre,WHOS,80B052462E277E0F7D3002CA6C67E481CD953CDC,
776,5CD15BC38F9C5A194CB7C87BE17DC1FEE7A8EB79,5CD15BC38F9C5A194CB7C87BE17DC1FEE7A8EB79,centimetre,WHOS,80B052462E277E0F7D3002CA6C67E481CD953CDC,
785,2F05C02E3E1CE6882B07AFFD60EEFA565B3F8D6C,2F05C02E3E1CE6882B07AFFD60EEFA565B3F8D6C,centimetre,WHOS,80B052462E277E0F7D3002CA6C67E481CD953CDC,
819,FFCD0302EC1CDCF367B84FD36DA88AC51046DCAF,FFCD0302EC1CDCF367B84FD36DA88AC51046DCAF,centimetre,WHOS,80B052462E277E0F7D3002CA6C67E481CD953CDC,
825,4DC0106E0D912BBE8668F3D4F98E759255A23EA2,4DC0106E0D912BBE8668F3D4F98E759255A23EA2,metre,WHOS,47BEF10439748057FFDEAC0E655B86E41E327C0B,744.0
848,213FA387ED1E33B6A816A390B4CA56B4C584F552,213FA387ED1E33B6A816A390B4CA56B4C584F552,centimetre,WHOS,80B052462E277E0F7D3002CA6C67E481CD953CDC,
852,33C685BA3FF20E0870CA03E8ECFA310150C64722,33C685BA3FF20E0870CA03E8ECFA310150C64722,metre,WHOS,E02E2A436A24C1DB98D819A4705B8089856A9579,
856,1CFEA1B7C337F7158E3272F3FA003DDB0536848F,1CFEA1B7C337F7158E3272F3FA003DDB0536848F,centimetre,WHOS,80B052462E277E0F7D3002CA6C67E481CD953CDC,
858,6CA4FE1CB6B8788D4BFE8F66B8CA4F246CD1A208,6CA4FE1CB6B8788D4BFE8F66B8CA4F246CD1A208,metre,WHOS,435723334E47400E56AAD9E883BC3314709A48D9,24.0
886,8636DAA499458D67F3E88B24B3E567B4F2E51F00,8636DAA499458D67F3E88B24B3E567B4F2E51F00,centimetre,WHOS,80B052462E277E0F7D3002CA6C67E481CD953CDC,
894,61D2D087FE5BB015C375DBE3B111D3D33AC4F03C,61D2D087FE5BB015C375DBE3B111D3D33AC4F03C,centimetre,WHOS,80B052462E277E0F7D3002CA6C67E481CD953CDC,
911,82ABFF6557581A18CC40E7C39D6038256F4B3FD3,82ABFF6557581A18CC40E7C39D6038256F4B3FD3,centimetre,WHOS,80B052462E277E0F7D3002CA6C67E481CD953CDC,
921,BED7AAB0FA7F1B2EFA075B63E81FAA2F01300C15,BED7AAB0FA7F1B2EFA075B63E81FAA2F01300C15,centimetre,WHOS,80B052462E277E0F7D3002CA6C67E481CD953CDC,
926,512A6A6D7157EC9076C94C84316EF6BED5C37E8D,512A6A6D7157EC9076C94C84316EF6BED5C37E8D,centimetre,WHOS,80B052462E277E0F7D3002CA6C67E481CD953CDC,
934,57B6552C2E608D2C9CFFD91C1DBAA468134A61E4,57B6552C2E608D2C9CFFD91C1DBAA468134A61E4,metre,WHOS,E02E2A436A24C1DB98D819A4705B8089856A9579,
954,F0533560E96D0ED4AF67A1B8A230EDBF21F9E594,F0533560E96D0ED4AF67A1B8A230EDBF21F9E594,centimetre,WHOS,80B052462E277E0F7D3002CA6C67E481CD953CDC,
957,F1B750CEC9401DD5330C861C4F1B2A471C061AF2,F1B750CEC9401DD5330C861C4F1B2A471C061AF2,metre,WHOS,435723334E47400E56AAD9E883BC3314709A48D9,24.0
961,180ADC4B12D87B2FFC83EA204932EEEBF4FF4840,180ADC4B12D87B2FFC83EA204932EEEBF4FF4840,metre,WHOS,E02E2A436A24C1DB98D819A4705B8089856A9579,
33,E13F5E190058E802BFDB76A1D5A01D078949D9F7,E13F5E190058E802BFDB76A1D5A01D078949D9F7,metre,WHOS,47BEF10439748057FFDEAC0E655B86E41E327C0B,744.0
35,8847D7C42D6C8731E8F5C2C3EA73B20C65BA317F,8847D7C42D6C8731E8F5C2C3EA73B20C65BA317F,centimetre,WHOS,80B052462E277E0F7D3002CA6C67E481CD953CDC,
39,20A08D7D89982E38099E9D0EE77063681830D987,20A08D7D89982E38099E9D0EE77063681830D987,centimetre,WHOS,80B052462E277E0F7D3002CA6C67E481CD953CDC,
67,3F861D463CCDCD0946B2DCBA8B8C873A1396D7CC,3F861D463CCDCD0946B2DCBA8B8C873A1396D7CC,centimetre,WHOS,80B052462E277E0F7D3002CA6C67E481CD953CDC,
69,E284C1FF4D28F161B45C90EF8063D5D029DF6A61,E284C1FF4D28F161B45C90EF8063D5D029DF6A61,centimetre,WHOS,80B052462E277E0F7D3002CA6C67E481CD953CDC,
89,9A6287E305B12E024C195E059607E2417E474D7B,9A6287E305B12E024C195E059607E2417E474D7B,metre,WHOS,E02E2A436A24C1DB98D819A4705B8089856A9579,
91,96593E9EDDF3A37BC2F792652CAC39D17BE4482F,96593E9EDDF3A37BC2F792652CAC39D17BE4482F,cubic metres per second,WHOS,B9240615C51DA438E9E02C9858887F1EE726EE2E,744.0
105,DBF58DF3CF4C34239FC4231467D6F10387960B53,DBF58DF3CF4C34239FC4231467D6F10387960B53,centimetre,WHOS,80B052462E277E0F7D3002CA6C67E481CD953CDC,
110,B3CCAFF6FC8600352B2EB0AC48AAEDA78FA33B58,B3CCAFF6FC8600352B2EB0AC48AAEDA78FA33B58,centimetre,WHOS,80B052462E277E0F7D3002CA6C67E481CD953CDC,
118,3852226E16941325CD14DECDA5ED06D026934DBF,3852226E16941325CD14DECDA5ED06D026934DBF,centimetre,WHOS,80B052462E277E0F7D3002CA6C67E481CD953CDC,
140,8429ABE2EBF1D624F35F79806BBF962723373D35,8429ABE2EBF1D624F35F79806BBF962723373D35,centimetre,WHOS,80B052462E277E0F7D3002CA6C67E481CD953CDC,
144,73F7D819A7F26B6EA95A42E4F05AAC4431EE723E,73F7D819A7F26B6EA95A42E4F05AAC4431EE723E,centimetre,WHOS,80B052462E277E0F7D3002CA6C67E481CD953CDC,
147,4BCD989A5747F35347595267436BBFFCDA7DFC17,4BCD989A5747F35347595267436BBFFCDA7DFC17,metre,WHOS,435723334E47400E56AAD9E883BC3314709A48D9,24.0
149,D4778F8DB9412B2FE3C0DE615434767B1736EDBA,D4778F8DB9412B2FE3C0DE615434767B1736EDBA,metre,WHOS,18B45DF252F7DA893176183AC320E03418ED5969,744.0
150,5CFE55E34961A4C7D89F23188128D2D3008EDD3E,5CFE55E34961A4C7D89F23188128D2D3008EDD3E,centimetre,WHOS,80B052462E277E0F7D3002CA6C67E481CD953CDC,
176,E74F112B3D1475E2B819DB5E4F67033271F76F55,E74F112B3D1475E2B819DB5E4F67033271F76F55,centimetre,WHOS,80B052462E277E0F7D3002CA6C67E481CD953CDC,
195,89FC35A138E8504BEA5BC91BA0EBFC609F4E1FF2,89FC35A138E8504BEA5BC91BA0EBFC609F4E1FF2,metre,WHOS,E02E2A436A24C1DB98D819A4705B8089856A9579,
201,FCC2F530BAA1BE9BA6E5B4E67CD08204E77CD1DD,FCC2F530BAA1BE9BA6E5B4E67CD08204E77CD1DD,metre,WHOS,435723334E47400E56AAD9E883BC3314709A48D9,24.0
225,DDDD423DCAD5B31CAEBD3055F7B334BB3F371F89,DDDD423DCAD5B31CAEBD3055F7B334BB3F371F89,centimetre,WHOS,80B052462E277E0F7D3002CA6C67E481CD953CDC,
230,E374634B5AB96C7E16E913EC4C5A0F6866CA4EB3,E374634B5AB96C7E16E913EC4C5A0F6866CA4EB3,centimetre,WHOS,80B052462E277E0F7D3002CA6C67E481CD953CDC,
271,AADB2713EA5EF043B57654215AD82D89A22B76D3,AADB2713EA5EF043B57654215AD82D89A22B76D3,metre,WHOS,E02E2A436A24C1DB98D819A4705B8089856A9579,
276,5E764488DA0A0D6A1EA38CEEE6528C63CC8DF81E,5E764488DA0A0D6A1EA38CEEE6528C63CC8DF81E,centimetre,WHOS,80B052462E277E0F7D3002CA6C67E481CD953CDC,
298,F125DA187BAA814959CD31F2E887BACD8FC2A915,F125DA187BAA814959CD31F2E887BACD8FC2A915,centimetre,WHOS,80B052462E277E0F7D3002CA6C67E481CD953CDC,
334,C8284C3E9C59C34504E9A019746F3AD8915EEC9C,C8284C3E9C59C34504E9A019746F3AD8915EEC9C,centimetre,WHOS,80B052462E277E0F7D3002CA6C67E481CD953CDC,
339,DF2329B5ED0740A488155D11BC8B5D8C9CC33C78,DF2329B5ED0740A488155D11BC8B5D8C9CC33C78,metre,WHOS,435723334E47400E56AAD9E883BC3314709A48D9,24.0
352,49F892EECE39631EFB8263B199C99188E3651536,49F892EECE39631EFB8263B199C99188E3651536,centimetre,WHOS,80B052462E277E0F7D3002CA6C67E481CD953CDC,
354,83E7B8B582A8A3FE42A371027368CCC84EB7BFFF,83E7B8B582A8A3FE42A371027368CCC84EB7BFFF,metre,WHOS,47BEF10439748057FFDEAC0E655B86E41E327C0B,744.0
355,A2492469E3AFE439E3FABFCFC56CFBE2359DE9A2,A2492469E3AFE439E3FABFCFC56CFBE2359DE9A2,centimetre,WHOS,80B052462E277E0F7D3002CA6C67E481CD953CDC,
360,CCB0AF5AD4964B82A85A1318F241F0D51E27529E,CCB0AF5AD4964B82A85A1318F241F0D51E27529E,metre,WHOS,316DA204B35B413B3032732FE919118843328578,
399,D062FDFD68EFF9C8CA1DCAF4F08094A40F3EFD14,D062FDFD68EFF9C8CA1DCAF4F08094A40F3EFD14,metre,WHOS,E02E2A436A24C1DB98D819A4705B8089856A9579,
406,002DFD2CCAF2AC386A9F252EF4EA313A9E615598,002DFD2CCAF2AC386A9F252EF4EA313A9E615598,centimetre,WHOS,80B052462E277E0F7D3002CA6C67E481CD953CDC,
408,004BAF6F284B4A848A96490D94F0EC354BC9CBBB,004BAF6F284B4A848A96490D94F0EC354BC9CBBB,centimetre,WHOS,80B052462E277E0F7D3002CA6C67E481CD953CDC,
416,5D4AF2886B4D79302D1F3F2EE3F33420865A2411,5D4AF2886B4D79302D1F3F2EE3F33420865A2411,cubic metres per second,WHOS,B9240615C51DA438E9E02C9858887F1EE726EE2E,744.0
440,3A2D53454064685F479B74B6C5B3EAA289DE5E00,3A2D53454064685F479B74B6C5B3EAA289DE5E00,cubic metres per second,WHOS,B9240615C51DA438E9E02C9858887F1EE726EE2E,744.0
471,6E0283793D3995B096354092DC7418532273EC6B,6E0283793D3995B096354092DC7418532273EC6B,centimetre,WHOS,80B052462E277E0F7D3002CA6C67E481CD953CDC,
485,8D151FF5981EC153B53B321BC109528A006F5E42,8D151FF5981EC153B53B321BC109528A006F5E42,metre,WHOS,E02E2A436A24C1DB98D819A4705B8089856A9579,
490,4CC11EBBE87BFC6E2E614C389008317CE55ADB12,4CC11EBBE87BFC6E2E614C389008317CE55ADB12,centimetre,WHOS,80B052462E277E0F7D3002CA6C67E481CD953CDC,
499,B2C68606F391C1138D786FE032341E9D7B810E44,B2C68606F391C1138D786FE032341E9D7B810E44,centimetre,WHOS,80B052462E277E0F7D3002CA6C67E481CD953CDC,
504,B54397145A8B33AA534D90790E56565C775BB73E,B54397145A8B33AA534D90790E56565C775BB73E,metre,WHOS,FA25FBBAD411D74E98BB9B663FA849BF03D0CEDE,744.0
505,1CC4C606010C5FD6DECDAB7CCF02F3DAE01D7246,1CC4C606010C5FD6DECDAB7CCF02F3DAE01D7246,centimetre,WHOS,80B052462E277E0F7D3002CA6C67E481CD953CDC,
582,9A6287E305B12E024C195E059607E2417E474D7B,9A6287E305B12E024C195E059607E2417E474D7B,metre,WHOS,316DA204B35B413B3032732FE919118843328578,
590,41455547708DDFB2520AD3D32B8B3EE5E4681D68,41455547708DDFB2520AD3D32B8B3EE5E4681D68,metre,WHOS,E02E2A436A24C1DB98D819A4705B8089856A9579,
601,09C05F01E05B4F8D95FEFB3AE3EE9CD0780A2855,09C05F01E05B4F8D95FEFB3AE3EE9CD0780A2855,metre,WHOS,E02E2A436A24C1DB98D819A4705B8089856A9579,
657,0A1ABDE1C9A5EF12BCEAE3AA7CD245C2408D04EB,0A1ABDE1C9A5EF12BCEAE3AA7CD245C2408D04EB,centimetre,WHOS,80B052462E277E0F7D3002CA6C67E481CD953CDC,
658,CC557B9AF21B77CE8B66E033E1BC3ECAE6ED8D63,CC557B9AF21B77CE8B66E033E1BC3ECAE6ED8D63,metre,WHOS,47BEF10439748057FFDEAC0E655B86E41E327C0B,744.0
669,84F7E9BE905711FA1B4244EA0485577031F626C5,84F7E9BE905711FA1B4244EA0485577031F626C5,centimetre,WHOS,80B052462E277E0F7D3002CA6C67E481CD953CDC,
671,DF33D966E0CE09FA908C2C02D210FB20F98B0AF3,DF33D966E0CE09FA908C2C02D210FB20F98B0AF3,metre,WHOS,435723334E47400E56AAD9E883BC3314709A48D9,24.0
678,8101FAD5D0461E15D1DE9E128EE93A9E8634CC54,8101FAD5D0461E15D1DE9E128EE93A9E8634CC54,metre,WHOS,435723334E47400E56AAD9E883BC3314709A48D9,24.0
690,449EA06E2E596F7F4E580D9B697F20D9567A814E,449EA06E2E596F7F4E580D9B697F20D9567A814E,centimetre,WHOS,80B052462E277E0F7D3002CA6C67E481CD953CDC,
700,EAED9E788551555BE69E1AFF0F1DD9B29DF262D5,EAED9E788551555BE69E1AFF0F1DD9B29DF262D5,metre,WHOS,435723334E47400E56AAD9E883BC3314709A48D9,24.0
707,3B33C316B7F67D28C04C8D2E9EAC6C92BBE00C89,3B33C316B7F67D28C04C8D2E9EAC6C92BBE00C89,metre,WHOS,435723334E47400E56AAD9E883BC3314709A48D9,24.0
723,833662770190097CDA59EB483D2A08C9D51B50BB,833662770190097CDA59EB483D2A08C9D51B50BB,centimetre,WHOS,80B052462E277E0F7D3002CA6C67E481CD953CDC,
731,62AFB6E994837F5672944AE49AE548C6E571C49C,62AFB6E994837F5672944AE49AE548C6E571C49C,centimetre,WHOS,80B052462E277E0F7D3002CA6C67E481CD953CDC,
742,AECB0E2479AF8CD23BE468CCB92394639D412844,AECB0E2479AF8CD23BE468CCB92394639D412844,metre,WHOS,47BEF10439748057FFDEAC0E655B86E41E327C0B,744.0
743,02E07E2F72A815E237B7896D79BC68193EF3A0A6,02E07E2F72A815E237B7896D79BC68193EF3A0A6,metre,WHOS,316DA204B35B413B3032732FE919118843328578,
752,CF0F7D00E52ABA8CE3A805758D5C5D94E8008692,CF0F7D00E52ABA8CE3A805758D5C5D94E8008692,centimetre,WHOS,80B052462E277E0F7D3002CA6C67E481CD953CDC,
770,51805C5F73F3A5BE024139E59F6F9BD34231E32A,51805C5F73F3A5BE024139E59F6F9BD34231E32A,centimetre,WHOS,80B052462E277E0F7D3002CA6C67E481CD953CDC,
779,6E3441729D7FEB6632F657036E295757ECB59AEB,6E3441729D7FEB6632F657036E295757ECB59AEB,metre,WHOS,435723334E47400E56AAD9E883BC3314709A48D9,24.0
820,E6D05D47F39EE763C7A8A6C58673448AE39B8593,E6D05D47F39EE763C7A8A6C58673448AE39B8593,centimetre,WHOS,80B052462E277E0F7D3002CA6C67E481CD953CDC,
829,3CEECB72112A825F5B9B4457FF6C5F95EDCBD7BA,3CEECB72112A825F5B9B4457FF6C5F95EDCBD7BA,centimetre,WHOS,80B052462E277E0F7D3002CA6C67E481CD953CDC,
853,E7B99B15C98C1721994C0ADD2AD56DE092B2EC26,E7B99B15C98C1721994C0ADD2AD56DE092B2EC26,centimetre,WHOS,80B052462E277E0F7D3002CA6C67E481CD953CDC,
864,31182F1301DED114BAD5FF9C9FD3F0B67190D2AD,31182F1301DED114BAD5FF9C9FD3F0B67190D2AD,metre,WHOS,E02E2A436A24C1DB98D819A4705B8089856A9579,
876,E90A51ED13E1C1A69D112CD6A6CB7298806DC59D,E90A51ED13E1C1A69D112CD6A6CB7298806DC59D,metre,WHOS,18B45DF252F7DA893176183AC320E03418ED5969,744.0
877,6349BC73979A083EFBB1AB8D759591740B04CF04,6349BC73979A083EFBB1AB8D759591740B04CF04,centimetre,WHOS,80B052462E277E0F7D3002CA6C67E481CD953CDC,
882,70DB15B490EBDA283A4D6D6EFAEBA42169DE2AC0,70DB15B490EBDA283A4D6D6EFAEBA42169DE2AC0,centimetre,WHOS,80B052462E277E0F7D3002CA6C67E481CD953CDC,
910,2BCE48EE8CEBADAA5C3D6997132A775D1713A66D,2BCE48EE8CEBADAA5C3D6997132A775D1713A66D,metre,WHOS,435723334E47400E56AAD9E883BC3314709A48D9,24.0
941,419ED2E71A63E008B95B04A045EA2A7D855EDB3F,419ED2E71A63E008B95B04A045EA2A7D855EDB3F,centimetre,WHOS,80B052462E277E0F7D3002CA6C67E481CD953CDC,
978,E2DECC06363BF38896A2FA879C61A1C217B667AE,E2DECC06363BF38896A2FA879C61A1C217B667AE,metre,WHOS,6AA6C8AF684BF2DAC15E4B7D7B38EC2FF631A3A8,
989,5C424F9EA48F187A8923001FBDE6B467FEC0BD8F,5C424F9EA48F187A8923001FBDE6B467FEC0BD8F,centimetre,WHOS,80B052462E277E0F7D3002CA6C67E481CD953CDC,
994,311CA062C15015F0FBEE9946F961FFDCFC2463BD,311CA062C15015F0FBEE9946F961FFDCFC2463BD,metre,WHOS,E02E2A436A24C1DB98D819A4705B8089856A9579,
9,356FA933271DC2FA00D0864C1951389BB159A4BA,356FA933271DC2FA00D0864C1951389BB159A4BA,centimetre,WHOS,80B052462E277E0F7D3002CA6C67E481CD953CDC,
15,69939EA51093F11A6F4CFB9AC8F8D1CE2BCC8AFC,69939EA51093F11A6F4CFB9AC8F8D1CE2BCC8AFC,centimetre,WHOS,80B052462E277E0F7D3002CA6C67E481CD953CDC,
58,3A537A88B8DB12E76F5EDDA94E2A30EBFCC34B8F,3A537A88B8DB12E76F5EDDA94E2A30EBFCC34B8F,metre,WHOS,18B45DF252F7DA893176183AC320E03418ED5969,744.0
100,9DE81917BAA8BA103FA5BC16A2D9D3872F1D8EE6,9DE81917BAA8BA103FA5BC16A2D9D3872F1D8EE6,metre,WHOS,E02E2A436A24C1DB98D819A4705B8089856A9579,
101,6140E65B55B032BED8EEFC879BA0543FA523DC3F,6140E65B55B032BED8EEFC879BA0543FA523DC3F,centimetre,WHOS,80B052462E277E0F7D3002CA6C67E481CD953CDC,
113,F52557D89F84F803BB86F04D228D0ABBA32BF266,F52557D89F84F803BB86F04D228D0ABBA32BF266,centimetre,WHOS,80B052462E277E0F7D3002CA6C67E481CD953CDC,
129,F674B49C15D6C4E734BC0179CE2916090BA4B368,F674B49C15D6C4E734BC0179CE2916090BA4B368,centimetre,WHOS,80B052462E277E0F7D3002CA6C67E481CD953CDC,
138,78F3D963A787FE0C91612BD5B636D82D563F61FA,78F3D963A787FE0C91612BD5B636D82D563F61FA,centimetre,WHOS,80B052462E277E0F7D3002CA6C67E481CD953CDC,
168,F020FF571AABE67AFFC4C6564A0FED4B2BAE04D6,F020FF571AABE67AFFC4C6564A0FED4B2BAE04D6,centimetre,WHOS,80B052462E277E0F7D3002CA6C67E481CD953CDC,
190,92E3A6757F619064E36FC7BFF36E3A86378AC430,92E3A6757F619064E36FC7BFF36E3A86378AC430,centimetre,WHOS,80B052462E277E0F7D3002CA6C67E481CD953CDC,
196,EA37AC4CA73BA6DFCA6263D04AADF03763E8B491,EA37AC4CA73BA6DFCA6263D04AADF03763E8B491,centimetre,WHOS,80B052462E277E0F7D3002CA6C67E481CD953CDC,
212,307327AFC889DCF0E3372FDDE833EFF7ADD62BEE,307327AFC889DCF0E3372FDDE833EFF7ADD62BEE,centimetre,WHOS,80B052462E277E0F7D3002CA6C67E481CD953CDC,
213,BB58C54626AB78B403325F6A20D10389E9064193,BB58C54626AB78B403325F6A20D10389E9064193,centimetre,WHOS,80B052462E277E0F7D3002CA6C67E481CD953CDC,
231,2F12488193F66939384E07C2FD757FDAF2781D52,2F12488193F66939384E07C2FD757FDAF2781D52,metre,WHOS,435723334E47400E56AAD9E883BC3314709A48D9,24.0
278,DC15468BA16B8D90E1A61450B47D9B38219AFCB8,DC15468BA16B8D90E1A61450B47D9B38219AFCB8,metre,WHOS,18B45DF252F7DA893176183AC320E03418ED5969,744.0
281,6A189DB6DB843C79690A31A3D61E82E014BBE3B7,6A189DB6DB843C79690A31A3D61E82E014BBE3B7,centimetre,WHOS,80B052462E277E0F7D3002CA6C67E481CD953CDC,
287,3D7750954975E37177AA1FF7D52B08B47F58AFE9,3D7750954975E37177AA1FF7D52B08B47F58AFE9,metre,WHOS,435723334E47400E56AAD9E883BC3314709A48D9,24.0
288,E693F2732932BC9021138B710BC6E75C2CB42336,E693F2732932BC9021138B710BC6E75C2CB42336,centimetre,WHOS,80B052462E277E0F7D3002CA6C67E481CD953CDC,
294,9ED8D349D9A16F34BC9E2C5D373F1E05C28C8575,9ED8D349D9A16F34BC9E2C5D373F1E05C28C8575,centimetre,WHOS,80B052462E277E0F7D3002CA6C67E481CD953CDC,
312,7569F70E78C0FF4C24AE6753838064B0D5506B19,7569F70E78C0FF4C24AE6753838064B0D5506B19,centimetre,WHOS,80B052462E277E0F7D3002CA6C67E481CD953CDC,
323,70794E964BF091DEE3D8FBBDB14A534A2F228C9E,70794E964BF091DEE3D8FBBDB14A534A2F228C9E,centimetre,WHOS,80B052462E277E0F7D3002CA6C67E481CD953CDC,
333,B993C55EBD4F79FFE8489A97004B1FAB55BCF633,B993C55EBD4F79FFE8489A97004B1FAB55BCF633,centimetre,WHOS,80B052462E277E0F7D3002CA6C67E481CD953CDC,
338,89F5512F64F09CCD3865826BD1B25E58D10FD819,89F5512F64F09CCD3865826BD1B25E58D10FD819,centimetre,WHOS,80B052462E277E0F7D3002CA6C67E481CD953CDC,
339,90057835EE86A090C998496AC4CA90DA307F8A14,90057835EE86A090C998496AC4CA90DA307F8A14,metre,WHOS,435723334E47400E56AAD9E883BC3314709A48D9,24.0
