,STATION_ID,EXTERNAL_LOCATION_ID,UNIT,IMPORT_SOURCE,EXTERNAL_PARAMETER_ID,TIMESTEP_HOUR
941,BA8FC6026EC272207EFA245D4AE19AA064ED9E65,BA8FC6026EC272207EFA245D4AE19AA064ED9E65,cubic metres per second,WHOS,5C34E7D199E2643B1AA949D920942C576A406AB4,
963,3AA6440C7E345BE90700B39636D2073CE515315F,3AA6440C7E345BE90700B39636D2073CE515315F,cubic metres per second,WHOS,5C34E7D199E2643B1AA949D920942C576A406AB4,
985,77DD629554C2EED4FC7ADA1F2F276CA1AAF9BD6D,77DD629554C2EED4FC7ADA1F2F276CA1AAF9BD6D,cubic metres per second,WHOS,5C34E7D199E2643B1AA949D920942C576A406AB4,
988,94E30FFEC68939B9FDE2DF8641C389F5D6463548,94E30FFEC68939B9FDE2DF8641C389F5D6463548,cubic metres per second,WHOS,5C34E7D199E2643B1AA949D920942C576A406AB4,
7,3CCC32C85E4ACA976488993D6C5D5FB52F0C7468,3CCC32C85E4ACA976488993D6C5D5FB52F0C7468,cubic metres per second,WHOS,5C34E7D199E2643B1AA949D920942C576A406AB4,
24,E8891A53D4257EE31FE02D29A49B6FFD910F362F,E8891A53D4257EE31FE02D29A49B6FFD910F362F,cubic metres per second,WHOS,5C34E7D199E2643B1AA949D920942C576A406AB4,
29,EF1AC23294657519A7CFCB2EB3611406362C9DFB,EF1AC23294657519A7CFCB2EB3611406362C9DFB,cubic metres per second,WHOS,5C34E7D199E2643B1AA949D920942C576A406AB4,
31,721E793DF428C8E0A25F612DFD3AB6BC57C83318,721E793DF428C8E0A25F612DFD3AB6BC57C83318,cubic metres per second,WHOS,5C34E7D199E2643B1AA949D920942C576A406AB4,
61,342961D653B7B147E14512D2E25621F19114166B,342961D653B7B147E14512D2E25621F19114166B,cubic metres per second,WHOS,5C34E7D199E2643B1AA949D920942C576A406AB4,
62,40D471595E8133B2D0E6AEF35C6E39CA79312ED6,40D471595E8133B2D0E6AEF35C6E39CA79312ED6,cubic metres per second,WHOS,5C34E7D199E2643B1AA949D920942C576A406AB4,
100,88BDD787216BF4D1EE8840A76CDAB0E1717C60F3,88BDD787216BF4D1EE8840A76CDAB0E1717C60F3,cubic metres per second,WHOS,5C34E7D199E2643B1AA949D920942C576A406AB4,
108,CB3F0F9191D66CBFBB7E6A828EB469E59BD8E9E6,CB3F0F9191D66CBFBB7E6A828EB469E59BD8E9E6,cubic metres per second,WHOS,5C34E7D199E2643B1AA949D920942C576A406AB4,
199,44A8C718BA932A844916CD680F0C5DFA8CBC9AD7,44A8C718BA932A844916CD680F0C5DFA8CBC9AD7,cubic metres per second,WHOS,5C34E7D199E2643B1AA949D920942C576A406AB4,
209,149BA5ED08232FCA4B61A85AC76269B46F48DC85,149BA5ED08232FCA4B61A85AC76269B46F48DC85,cubic metres per second,WHOS,5C34E7D199E2643B1AA949D920942C576A406AB4,
242,F53C00CA5DAE733013D76BF5DC3DDC1ACC8302B8,F53C00CA5DAE733013D76BF5DC3DDC1ACC8302B8,cubic metres per second,WHOS,5C34E7D199E2643B1AA949D920942C576A406AB4,
262,D4B8EB461EB640E7CC822E2FE322254D058D75C0,D4B8EB461EB640E7CC822E2FE322254D058D75C0,cubic metres per second,WHOS,5C34E7D199E2643B1AA949D920942C576A406AB4,
263,FB7404060DA544222C32F7A19374FB217127E928,FB7404060DA544222C32F7A19374FB217127E928,cubic metres per second,WHOS,472D1E733D426DC0A514D0BD6A2AAA7541CCEC3A,
324,780A7B69051A42FD16435D47507BF8C10BA99FCB,780A7B69051A42FD16435D47507BF8C10BA99FCB,cubic metres per second,WHOS,5C34E7D199E2643B1AA949D920942C576A406AB4,
382,D4F47CFC22D2CA14B4CA1925230E78474BA50343,D4F47CFC22D2CA14B4CA1925230E78474BA50343,cubic metres per second,WHOS,5C34E7D199E2643B1AA949D920942C576A406AB4,
390,F674B49C15D6C4E734BC0179CE2916090BA4B368,F674B49C15D6C4E734BC0179CE2916090BA4B368,cubic metres per second,WHOS,5C34E7D199E2643B1AA949D920942C576A406AB4,
391,CA94575CC39D6FA250CED6E5D242A0A1A0147D1F,CA94575CC39D6FA250CED6E5D242A0A1A0147D1F,cubic metres per second,WHOS,5C34E7D199E2643B1AA949D920942C576A406AB4,
415,C24CCA98E890F36F6680EB26B7092068105E920D,C24CCA98E890F36F6680EB26B7092068105E920D,cubic metres per second,WHOS,5C34E7D199E2643B1AA949D920942C576A406AB4,
418,FFC047831A2BC886450FB9D2592745C0E9FC85AE,FFC047831A2BC886450FB9D2592745C0E9FC85AE,cubic metres per second,WHOS,5C34E7D199E2643B1AA949D920942C576A406AB4,
419,53F34AE8DFE756F7CB4C10E00C9C2AE50F441551,53F34AE8DFE756F7CB4C10E00C9C2AE50F441551,cubic metres per second,WHOS,472D1E733D426DC0A514D0BD6A2AAA7541CCEC3A,
438,BC4BE4F212AFE914797ECA9DB04ABEFF8F684941,BC4BE4F212AFE914797ECA9DB04ABEFF8F684941,cubic metres per second,WHOS,5C34E7D199E2643B1AA949D920942C576A406AB4,
473,94BF5172735BD48140FA057F615CA5ABB466EFE3,94BF5172735BD48140FA057F615CA5ABB466EFE3,cubic metres per second,WHOS,CEE1F03F85E1231A57C7E756527ED41B9C43820B,24.0
527,5FB4DC77FBF1FD9C989DBB76A16C36CDE04534BA,5FB4DC77FBF1FD9C989DBB76A16C36CDE04534BA,cubic metres per second,WHOS,5C34E7D199E2643B1AA949D920942C576A406AB4,
563,A7F4E5A0650AA84F380207589AD3FD6F81873B3D,A7F4E5A0650AA84F380207589AD3FD6F81873B3D,cubic metres per second,WHOS,5C34E7D199E2643B1AA949D920942C576A406AB4,
578,D5F638118B7625D5428668D468D12308B95D7DF5,D5F638118B7625D5428668D468D12308B95D7DF5,cubic metres per second,WHOS,472D1E733D426DC0A514D0BD6A2AAA7541CCEC3A,
597,990929418367DD72034F2FBC580916F3495FAA88,990929418367DD72034F2FBC580916F3495FAA88,cubic metres per second,WHOS,5C34E7D199E2643B1AA949D920942C576A406AB4,
604,B24095F9CF190D06D6388CCFC883C2A596B2D94B,B24095F9CF190D06D6388CCFC883C2A596B2D94B,cubic metres per second,WHOS,5C34E7D199E2643B1AA949D920942C576A406AB4,
614,3EC0612170494BEB02943C4D4BF39B03FB1EC56E,3EC0612170494BEB02943C4D4BF39B03FB1EC56E,cubic metres per second,WHOS,5C34E7D199E2643B1AA949D920942C576A406AB4,
638,73F0740261C760D023E2B4E90E8101EA98542185,73F0740261C760D023E2B4E90E8101EA98542185,cubic metres per second,WHOS,5C34E7D199E2643B1AA949D920942C576A406AB4,
685,6F0936E9E754D903149F401C2EE4DF31B66006C7,6F0936E9E754D903149F401C2EE4DF31B66006C7,cubic metres per second,WHOS,5C34E7D199E2643B1AA949D920942C576A406AB4,
692,78CBC01B08358DCA504CDCBD1B906B296753CD7C,78CBC01B08358DCA504CDCBD1B906B296753CD7C,cubic metres per second,WHOS,5C34E7D199E2643B1AA949D920942C576A406AB4,
705,9A6287E305B12E024C195E059607E2417E474D7B,9A6287E305B12E024C195E059607E2417E474D7B,cubic metres per second,WHOS,15A8E68572CD0E538D6520C8ABD34F5680CFF81A,
711,E3470F395984F6DE63F92EB38E82A2916CE9BED8,E3470F395984F6DE63F92EB38E82A2916CE9BED8,cubic metres per second,WHOS,5C34E7D199E2643B1AA949D920942C576A406AB4,
716,A6D4B22EDD24290A6F2ADFDB06DA7EEAE59E3172,A6D4B22EDD24290A6F2ADFDB06DA7EEAE59E3172,cubic metres per second,WHOS,5C34E7D199E2643B1AA949D920942C576A406AB4,
732,DE2D70022F8FB5A30D5B8D27721996CE5029F47E,DE2D70022F8FB5A30D5B8D27721996CE5029F47E,cubic metres per second,WHOS,472D1E733D426DC0A514D0BD6A2AAA7541CCEC3A,
737,60377E6EED8ECBC5A5281AAF8F38318B2DC7719F,60377E6EED8ECBC5A5281AAF8F38318B2DC7719F,cubic metres per second,WHOS,5C34E7D199E2643B1AA949D920942C576A406AB4,
744,FBA98FDE4DDE626B3D6C9B0AD09100C9F5D54E98,FBA98FDE4DDE626B3D6C9B0AD09100C9F5D54E98,cubic metres per second,WHOS,5C34E7D199E2643B1AA949D920942C576A406AB4,
745,6D586C53F56BFD551AC3EA294B7DA5516298859B,6D586C53F56BFD551AC3EA294B7DA5516298859B,cubic metres per second,WHOS,5C34E7D199E2643B1AA949D920942C576A406AB4,
802,39F72F9379991D019FF2162A892859553E3F6933,39F72F9379991D019FF2162A892859553E3F6933,cubic metres per second,WHOS,472D1E733D426DC0A514D0BD6A2AAA7541CCEC3A,
846,41F3A402F542ADF9271F558C4594D97C0B79E40F,41F3A402F542ADF9271F558C4594D97C0B79E40F,cubic metres per second,WHOS,5C34E7D199E2643B1AA949D920942C576A406AB4,
884,4439BB34B7EF97502C4C38870685CE736C83440A,4439BB34B7EF97502C4C38870685CE736C83440A,cubic metres per second,WHOS,5C34E7D199E2643B1AA949D920942C576A406AB4,
887,C9A7A9B168A9D96F6C0B3B7658BF54979CCC6DD6,C9A7A9B168A9D96F6C0B3B7658BF54979CCC6DD6,cubic metres per second,WHOS,5C34E7D199E2643B1AA949D920942C576A406AB4,
938,2D161578B28849E2F03040C5EEC5CE58D10B487F,2D161578B28849E2F03040C5EEC5CE58D10B487F,cubic metres per second,WHOS,5C34E7D199E2643B1AA949D920942C576A406AB4,
954,F020FF571AABE67AFFC4C6564A0FED4B2BAE04D6,F020FF571AABE67AFFC4C6564A0FED4B2BAE04D6,cubic metres per second,WHOS,5C34E7D199E2643B1AA949D920942C576A406AB4,
968,3E78F1218D79F71B0BB18431F809F0EEF3F1D1CD,3E78F1218D79F71B0BB18431F809F0EEF3F1D1CD,cubic metres per second,WHOS,5C34E7D199E2643B1AA949D920942C576A406AB4,
979,E326991FA41EACCB86E1128B1BC6D1B0FDF0DFC6,E326991FA41EACCB86E1128B1BC6D1B0FDF0DFC6,cubic metres per second,WHOS,5C34E7D199E2643B1AA949D920942C576A406AB4,
990,D8AFFCEAD7AEE4181735683B81E317453EB5B562,D8AFFCEAD7AEE4181735683B81E317453EB5B562,cubic metres per second,WHOS,5C34E7D199E2643B1AA949D920942C576A406AB4,
