STATION_ID,STATION_NAME,EXTERNAL_LOCATION_ID,EXTERNAL_PARAMETER_ID,TIMESTEP_HOUR,UNIT,IMPORT_SOURCE,THRESHOLD_LOW,THRESHOLD_YELLOW,THRESHOLD_ORANGE,THRESHOLD_RED,THRESHOLD_WATERINTAKE,THRESHOLD_NAVIGATION,THRESHOLD_MEAN,THRESHOLD_P05,THRESHOLD_P10,THRESHOLD_P90,THRESHOLD_P95,IMPORT,LATITUDE,LONGITUDE,ALTITUDE,TYPE,COUNTRY,ORGANIZATION,SUBBASIN,PARENT_ID,CHILD_ID
2203,Gualeguay - Rosario del Tala,DFD96AC4A30EE51D31BF09A6F7EECC9C269556E1,B9240615C51DA438E9E02C9858887F1EE726EE2E,744,metros cúbicos por segundo,WHOS,,,,,,,,,,,,True,-32.3086111111111,-59.0769444444445,,,Argentina,INA,Rio Parana,AR_INA_2203,AR_INA_2203_WHO_744_Q
57,Puerto Formosa,588230A4E9F7E8B48E57262B53FC4BBE511DB6D6,CEE1F03F85E1231A57C7E756527ED41B9C43820B,24,metros cúbicos por segundo,WHOS,,,,,,,,,,,,True,-26.1833333333333,-58.1833333333333,,,Argentina,INA,Rio Paraguay,AR_INA_57,AR_INA_57_WHO_24_Q
93,Confluencia,4638148B18E69F759A31CF738A0B4EA1FC93408D,B9240615C51DA438E9E02C9858887F1EE726EE2E,744,metros cúbicos por segundo,WHOS,,,,,,,,,,,,True,-25.592701,-54.593363,,,Argentina,INA,Rio Parana,AR_INA_93,AR_INA_93_WHO_744_Q
77,Salto Grande Arriba,F5C001AAB05E68773AAEF77E7D4C6085CBD7AD73,B9240615C51DA438E9E02C9858887F1EE726EE2E,744,metros cúbicos por segundo,WHOS,,,,,,,,,,,,True,-31.27547,-57.936945,,,Argentina,INA,Rio Uruguay,AR_INA_77,AR_INA_77_WHO_744_Q
2199,Corrientes - Los Laureles,33D8EF13796FA55AD42D54A54EF43D6DEB4CB529,CEE1F03F85E1231A57C7E756527ED41B9C43820B,24,metros cúbicos por segundo,WHOS,,,,,,,,,,,,True,-29.7572222222222,-59.2172222222222,,,Argentina,INA,Rio Parana,AR_INA_2199,AR_INA_2199_WHO_24_Q
79,Concordia,FB7404060DA544222C32F7A19374FB217127E928,B9240615C51DA438E9E02C9858887F1EE726EE2E,744,metros cúbicos por segundo,WHOS,,,,,,,,,,,,True,-31.4,-58.0166666666667,,,Argentina,INA,Rio Uruguay,AR_INA_79,AR_INA_79_WHO_744_Q
2215,Río Areco - San Antonio de Are,ECF425708E7A51D0047EAD3824801C786A0948FF,CEE1F03F85E1231A57C7E756527ED41B9C43820B,24,metros cúbicos por segundo,WHOS,,,,,,,,,,,,True,-34.2405555555556,-59.4994444444444,,,Argentina,INA,Rio Parana,AR_INA_2215,AR_INA_2215_WHO_24_Q
2203,Gualeguay - Rosario del Tala,DFD96AC4A30EE51D31BF09A6F7EECC9C269556E1,CEE1F03F85E1231A57C7E756527ED41B9C43820B,24,metros cúbicos por segundo,WHOS,,,,,,,,,,,,True,-32.3086111111111,-59.0769444444445,,,Argentina,INA,Rio Parana,AR_INA_2203,AR_INA_2203_WHO_24_Q
29,Paraná,D35B4E539A4840513F23C64F15BE89333B7488D7,B9240615C51DA438E9E02C9858887F1EE726EE2E,744,metros cúbicos por segundo,WHOS,,,,,,,,,,,,True,-31.7182378629681,-60.5225697750899,,,Argentina,INA,Rio Parana,AR_INA_29,AR_INA_29_WHO_744_Q
65,San Javier,670DBE1488487406B9BFA7BBC32FFE83EF34D28B,CEE1F03F85E1231A57C7E756527ED41B9C43820B,24,metros cúbicos por segundo,WHOS,,,,,,,,,,,,True,-27.8833333333333,-55.1333333333333,,,Argentina,INA,Rio Uruguay,AR_INA_65,AR_INA_65_WHO_24_Q
19,Corrientes,F426CC5C7D4A1563EE3B41E4F50FB4DE8568D3F2,CEE1F03F85E1231A57C7E756527ED41B9C43820B,24,metros cúbicos por segundo,WHOS,,,,,,,,,,,,True,-27.46364349,-58.8388696,,,Argentina,INA,Rio Parana,AR_INA_19,AR_INA_19_WHO_24_Q
72,Paso de los Libres,5D4AF2886B4D79302D1F3F2EE3F33420865A2411,CEE1F03F85E1231A57C7E756527ED41B9C43820B,24,metros cúbicos por segundo,WHOS,,,,,,,,,,,,True,-29.7166666666667,-57.0833333333333,,,Argentina,INA,Rio Uruguay,AR_INA_72,AR_INA_72_WHO_24_Q
78,Salto Grande Abajo,ACDBC2528E4886B90A5EE42C12B561ADAD76C29C,B9240615C51DA438E9E02C9858887F1EE726EE2E,744,metros cúbicos por segundo,WHOS,,,,,,,,,,,,True,-31.27547,-57.936945,,,Argentina,INA,Rio Uruguay,AR_INA_78,AR_INA_78_WHO_744_Q
78,Salto Grande Abajo,ACDBC2528E4886B90A5EE42C12B561ADAD76C29C,CEE1F03F85E1231A57C7E756527ED41B9C43820B,24,metros cúbicos por segundo,WHOS,,,,,,,,,,,,True,-31.27547,-57.936945,,,Argentina,INA,Rio Uruguay,AR_INA_78,AR_INA_78_WHO_24_Q
2205,Gualeguay - Villaguay,3A2D53454064685F479B74B6C5B3EAA289DE5E00,CEE1F03F85E1231A57C7E756527ED41B9C43820B,24,metros cúbicos por segundo,WHOS,,,,,,,,,,,,True,-31.8016666666667,-59.1261111111111,,,Argentina,INA,Rio Parana,AR_INA_2205,AR_INA_2205_WHO_24_Q
