STATION_ID,EXTERNAL_LOCATION_ID,EXTERNAL_PARAMETER_ID,TIMESTEP_HOUR,UNIT,IMPORT_SOURCE,THRESHOLD_LOW,THRESHOLD_YELLOW,THRESHOLD_ORANGE,THRESHOLD_RED,THRESHOLD_WATERINTAKE,THRESHOLD_NAVIGATION,THRESHOLD_MEAN,THRESHOLD_P05,THRESHOLD_P10,THRESHOLD_P90,THRESHOLD_P95,IMPORT,LATITUDE,LONGITUDE,ALTITUDE,TYPE,COUNTRY,ORGANIZATION,SUBBASIN
76,74F7D8A3F6803DA40599EFD3EE853273E011C88B,47BEF10439748057FFDEAC0E655B86E41E327C0B,744.0,metre,WHOS,,,,,,,,,,,,True,-30.993221,-57.914682,,,Argentina,INA,Rio Uruguay
75,3997AE4330E70BBA2C79F274ED06EF5BF9BEEC87,47BEF10439748057FFDEAC0E655B86E41E327C0B,744.0,metre,WHOS,,,,,,,,,,,,True,-30.715682,-57.81776,,,Argentina,INA,Rio Uruguay
14,23137FB463C0902450418E9E2F0D38C719419AA9,47BEF10439748057FFDEAC0E655B86E41E327C0B,744.0,metre,WHOS,,,,,,,,,,,,True,-27.3666666666667,-55.8833333333333,,,Argentina,INA,Rio Parana
56,5AB910A0EF735860C5398BF0C93A7159F9229B7E,47BEF10439748057FFDEAC0E655B86E41E327C0B,744.0,metre,WHOS,,,,,,,,,,,,True,-25.451947,-57.568182,,,Argentina,INA,Rio Paraguay
66,1D1A4A88A38A87144856D91B7485BEDA052F3785,47BEF10439748057FFDEAC0E655B86E41E327C0B,744.0,metre,WHOS,,,,,,,,,,,,True,-28.119193,-55.581369,,,Argentina,INA,Rio Uruguay
45,DCAB4795CA8DFA181EB7BBB237CAA7959A2A5C08,47BEF10439748057FFDEAC0E655B86E41E327C0B,744.0,metre,WHOS,,,,,,,,,,,,True,-33.7619777376355,-59.1800594404244,,,Argentina,INA,Rio Parana
24,E13F5E190058E802BFDB76A1D5A01D078949D9F7,47BEF10439748057FFDEAC0E655B86E41E327C0B,744.0,metre,WHOS,,,,,,,,,,,,True,-29.23756092,-59.58115833,,,Argentina,INA,Rio Parana
54,0631B7B04F01E90D4B4EBCC982CCDF085789D708,47BEF10439748057FFDEAC0E655B86E41E327C0B,744.0,metre,WHOS,,,,,,,,,,,,True,-34.506666,-58.475863,,,Argentina,INA,Rio Parana
70,31D82205915ED54E7C179E2192C03D40C627B1EB,47BEF10439748057FFDEAC0E655B86E41E327C0B,744.0,metre,WHOS,,,,,,,,,,,,True,-29.18062,-56.633977,,,Argentina,INA,Rio Uruguay
48,AE528C29896E315FD6B55965B94482D86189B52F,47BEF10439748057FFDEAC0E655B86E41E327C0B,744.0,metre,WHOS,,,,,,,,,,,,True,-34.0166666667,-58.4,,,Argentina,INA,Rio Parana
84,A7DE26B8D2992A659371E9CA6AD3D9A2DA5F807C,47BEF10439748057FFDEAC0E655B86E41E327C0B,744.0,metre,WHOS,,,,,,,,,,,,True,-33.0666666666667,-58.4166666666667,,,Argentina,INA,Rio Uruguay
16,528AED04838C36114A1AAFF97226D7435873DEAC,47BEF10439748057FFDEAC0E655B86E41E327C0B,744.0,metre,WHOS,,,,,,,,,,,,True,-27.42336098,-57.33326783,,,Argentina,INA,Rio Parana
13,9061632537E0130BDE5287F99D11C567FA17C639,47BEF10439748057FFDEAC0E655B86E41E327C0B,744.0,metre,WHOS,,,,,,,,,,,,True,-27.33509,-55.588412,,,Argentina,INA,Rio Parana
81,2BCE48EE8CEBADAA5C3D6997132A775D1713A66D,47BEF10439748057FFDEAC0E655B86E41E327C0B,744.0,metre,WHOS,,,,,,,,,,,,True,-32.4833333333333,-58.2333333333333,,,Argentina,INA,Rio Uruguay
57,588230A4E9F7E8B48E57262B53FC4BBE511DB6D6,47BEF10439748057FFDEAC0E655B86E41E327C0B,744.0,metre,WHOS,,,,,,,,,,,,True,-26.1833333333333,-58.1833333333333,,,Argentina,INA,Rio Paraguay
23,B0BC8F82B4D8286A937AA5B3E07D7B4C3C0C496F,47BEF10439748057FFDEAC0E655B86E41E327C0B,744.0,metre,WHOS,,,,,,,,,,,,True,-29.14376844,-59.27303952,,,Argentina,INA,Rio Parana
34,CCA40036EDCA13FB4BCBE1305FC3EF866E8CF015,47BEF10439748057FFDEAC0E655B86E41E327C0B,744.0,metre,WHOS,,,,,,,,,,,,True,-32.9432699442268,-60.6308206029857,,,Argentina,INA,Rio Parana
31,5C8EF67B0462BAA6A87709286124205B0BEF419B,47BEF10439748057FFDEAC0E655B86E41E327C0B,744.0,metre,WHOS,,,,,,,,,,,,True,-32.0715615377843,-60.6432219715378,,,Argentina,INA,Rio Parana
71,89FC35A138E8504BEA5BC91BA0EBFC609F4E1FF2,47BEF10439748057FFDEAC0E655B86E41E327C0B,744.0,metre,WHOS,,,,,,,,,,,,True,-29.470031,-56.810674,,,Argentina,INA,Rio Uruguay
9,D72E4C7C36119D3899C5C78BD12ACD8D81B842FC,47BEF10439748057FFDEAC0E655B86E41E327C0B,744.0,metre,WHOS,,,,,,,,,,,,True,-25.5833333333333,-54.5666666666667,,,Argentina,INA,Rio Parana
11,07DA95953F3613A09F1B26E3E89D643667C2B3C1,47BEF10439748057FFDEAC0E655B86E41E327C0B,744.0,metre,WHOS,,,,,,,,,,,,True,-26.3833333333333,-54.7,,,Argentina,INA,Rio Parana
19,F426CC5C7D4A1563EE3B41E4F50FB4DE8568D3F2,47BEF10439748057FFDEAC0E655B86E41E327C0B,744.0,metre,WHOS,,,,,,,,,,,,True,-27.46364349,-58.8388696,,,Argentina,INA,Rio Parana
58,F26B1575DF7CEEE1C4A22D52BA4B9BD4E4697846,47BEF10439748057FFDEAC0E655B86E41E327C0B,744.0,metre,WHOS,,,,,,,,,,,,True,-26.92629,-58.506205,,,Argentina,INA,Rio Paraguay
35,3B7EE6EF1F824F3574652A572CCA60B09CDBF08B,47BEF10439748057FFDEAC0E655B86E41E327C0B,744.0,metre,WHOS,,,,,,,,,,,,True,-33.2354221667103,-60.3091044341421,,,Argentina,INA,Rio Parana
20,A0B3D2485864049356783CD1DE136A84768E9284,47BEF10439748057FFDEAC0E655B86E41E327C0B,744.0,metre,WHOS,,,,,,,,,,,,True,-27.4833333333333,-58.9333333333333,,,Argentina,INA,Rio Parana
59,56CCCA1063FBAD68EA57CE20C26BBE055B7D9685,47BEF10439748057FFDEAC0E655B86E41E327C0B,744.0,metre,WHOS,,,,,,,,,,,,True,-27.3166666666667,-58.6166666666667,,,Argentina,INA,Rio Parana
72,5D4AF2886B4D79302D1F3F2EE3F33420865A2411,47BEF10439748057FFDEAC0E655B86E41E327C0B,744.0,metre,WHOS,,,,,,,,,,,,True,-29.7166666666667,-57.0833333333333,,,Argentina,INA,Rio Uruguay
33,200AAA2D2D841E7DFDC95E1934F65AE569A4B37C,47BEF10439748057FFDEAC0E655B86E41E327C0B,744.0,metre,WHOS,,,,,,,,,,,,True,-32.7336256031375,-60.7256705696322,,,Argentina,INA,Rio Parana
38,7FE2C8C2F189385DC638AFB4B76D3A2B8092490E,47BEF10439748057FFDEAC0E655B86E41E327C0B,744.0,metre,WHOS,,,,,,,,,,,,True,-33.6745267329027,-59.6497183332918,,,Argentina,INA,Rio Parana
28,E90A51ED13E1C1A69D112CD6A6CB7298806DC59D,47BEF10439748057FFDEAC0E655B86E41E327C0B,744.0,metre,WHOS,,,,,,,,,,,,True,-31.22650904,-59.99193936,,,Argentina,INA,Rio Parana
17,DD7287DE57DFAD2B69C2D99C2B72BDA7450E952C,47BEF10439748057FFDEAC0E655B86E41E327C0B,744.0,metre,WHOS,,,,,,,,,,,,True,-27.26677773,-58.24407387,,,Argentina,INA,Rio Parana
18,63A1ADE93C452A399E5A5187A5C15EF7F27D40C4,435723334E47400E56AAD9E883BC3314709A48D9,24.0,metre,WHOS,,,,,,,,,,,,True,-27.3333333333333,-58.5833333333333,,,Argentina,INA,Rio Parana
2199,33D8EF13796FA55AD42D54A54EF43D6DEB4CB529,435723334E47400E56AAD9E883BC3314709A48D9,24.0,metre,WHOS,,,,,,,,,,,,True,-29.7572222222222,-59.2172222222222,,,Argentina,INA,Rio Parana
2809,6C67543AD191CD0E66EB6FD1287E1773FFA6F3F9,435723334E47400E56AAD9E883BC3314709A48D9,24.0,metre,WHOS,,,,,,,,,,,,True,-34.7627777777778,-63.645,,,Argentina,INA,
2119,9B3843DBBE8681B8C0CE90762C0ECC7D4EDA91CD,435723334E47400E56AAD9E883BC3314709A48D9,24.0,metre,WHOS,,,,,,,,,,,,True,-31.0105555555556,-62.7883333333333,,,Argentina,INA,
1706,A56CEB23DB35E98194C49ED911788963527781E1,435723334E47400E56AAD9E883BC3314709A48D9,24.0,metre,WHOS,,,,,,,,,,,,True,-35.0999984741211,-57.13330078125,,,Argentina,INA,Rio de la Plata
58,F26B1575DF7CEEE1C4A22D52BA4B9BD4E4697846,435723334E47400E56AAD9E883BC3314709A48D9,24.0,metre,WHOS,,,,,,,,,,,,True,-26.92629,-58.506205,,,Argentina,INA,Rio Paraguay
25,6A24F7B4BBFA5FDC3455795F38CE850F9F63D0E1,435723334E47400E56AAD9E883BC3314709A48D9,24.0,metre,WHOS,,,,,,,,,,,,True,-30.01924089,-59.53663483,,,Argentina,INA,Rio Parana
68,C2C298DAC1EBB179763E064D213E671B4B199F42,435723334E47400E56AAD9E883BC3314709A48D9,24.0,metre,WHOS,,,,,,,,,,,,True,-28.55,-56.0333333333333,,,Argentina,INA,Rio Uruguay
11,07DA95953F3613A09F1B26E3E89D643667C2B3C1,435723334E47400E56AAD9E883BC3314709A48D9,24.0,metre,WHOS,,,,,,,,,,,,True,-26.3833333333333,-54.7,,,Argentina,INA,Rio Parana
2357,0C937248516F668D72D94BE6046DEE6585E79D22,435723334E47400E56AAD9E883BC3314709A48D9,24.0,metre,WHOS,,,,,,,,,,,,True,-31.6302777777778,-60.6777777777778,,,Argentina,INA,Rio Parana
2193,2591A485BB62FD934A47788C1281DBEF42327059,435723334E47400E56AAD9E883BC3314709A48D9,24.0,metre,WHOS,,,,,,,,,,,,True,-25.6511111111111,-60.1280555555556,,,Argentina,INA,Rio Paraguay
61,7040838B6BB402DAAA03931F9AEC8113C897D73A,435723334E47400E56AAD9E883BC3314709A48D9,24.0,metre,WHOS,,,,,,,,,,,,True,-27.3,-54.2,,,Argentina,INA,Rio Uruguay
34,CCA40036EDCA13FB4BCBE1305FC3EF866E8CF015,435723334E47400E56AAD9E883BC3314709A48D9,24.0,metre,WHOS,,,,,,,,,,,,True,-32.9432699442268,-60.6308206029857,,,Argentina,INA,Rio Parana
84,A7DE26B8D2992A659371E9CA6AD3D9A2DA5F807C,435723334E47400E56AAD9E883BC3314709A48D9,24.0,metre,WHOS,,,,,,,,,,,,True,-33.0666666666667,-58.4166666666667,,,Argentina,INA,Rio Uruguay
1028,3272C8066D690B758E76BE47FFFA90B6D809299D,435723334E47400E56AAD9E883BC3314709A48D9,24.0,metre,WHOS,,,,,,,,,,,,True,-30.58639,-56.230152,,,Uruguay,INA,Rio Uruguay
2178,6E40C41DBA2529CC4BC79B5E8AEF9AF086FF6C6E,435723334E47400E56AAD9E883BC3314709A48D9,24.0,metre,WHOS,,,,,,,,,,,,True,-25.5905555555556,-53.995,,,Argentina,INA,Rio Parana
2185,7A84DC6B4475EE1FE029EFBA5AE71CDC14702E93,435723334E47400E56AAD9E883BC3314709A48D9,24.0,metre,WHOS,,,,,,,,,,,,True,-29.795,-62.8061111111111,,,Argentina,INA,
1017,2028AAF9D36AC015ADACC1ED2A03E116DDE2B180,435723334E47400E56AAD9E883BC3314709A48D9,24.0,metre,WHOS,,,,,,,,,,,,True,-29.470444,-56.81167,,,Argentina,INA,Rio Uruguay
48,AE528C29896E315FD6B55965B94482D86189B52F,435723334E47400E56AAD9E883BC3314709A48D9,24.0,metre,WHOS,,,,,,,,,,,,True,-34.0166666667,-58.4,,,Argentina,INA,Rio Parana
2807,81F79275A120E84517CE960F69FAA4F7CAB758C4,435723334E47400E56AAD9E883BC3314709A48D9,24.0,metre,WHOS,,,,,,,,,,,,True,-26.3741666666667,-63.7244444444444,,,Argentina,INA,Rio Parana
46,CC557B9AF21B77CE8B66E033E1BC3ECAE6ED8D63,435723334E47400E56AAD9E883BC3314709A48D9,24.0,metre,WHOS,,,,,,,,,,,,True,-33.2166666667,-59.3666666667,,,Argentina,INA,Rio Parana
1035,94BF5172735BD48140FA057F615CA5ABB466EFE3,435723334E47400E56AAD9E883BC3314709A48D9,24.0,metre,WHOS,,,,,,,,,,,,True,-28.177515,-55.642269,,,Argentina,INA,Rio Uruguay
175,FC3CC2C3DD097A3BAC060C001DD2B66EC2397460,435723334E47400E56AAD9E883BC3314709A48D9,24.0,metre,WHOS,,,,,,,,,,,,True,-31.042868,-60.841003,,,Argentina,INA,Rio Parana
85,B46DE00167E598BB18215E7A4A9BF73F4C5146AC,435723334E47400E56AAD9E883BC3314709A48D9,24.0,metre,WHOS,,,,,,,,,,,,True,-34.56108,-58.399288,,,Argentina,INA,Rio de la Plata
