STATION_ID,EXTERNAL_LOCATION_ID,EXTERNAL_PARAMETER_ID,TIMESTEP_HOUR,UNIT,IMPORT_SOURCE,THRESHOLD_LOW,THRESHOLD_YELLOW,THRESHOLD_ORANGE,THRESHOLD_RED,THRESHOLD_WATERINTAKE,THRESHOLD_NAVIGATION,THRESHOLD_MEAN,THRESHOLD_P05,THRESHOLD_P10,THRESHOLD_P90,THRESHOLD_P95,IMPORT,LATITUDE,LONGITUDE,ALTITUDE,TYPE,COUNTRY,ORGANIZATION,SUBBASIN
8,CFD04512F2051C00F5CFD00C4DE766399684B033,CEE1F03F85E1231A57C7E756527ED41B9C43820B,24.0,cubic metres per second,WHOS,,,,,,,,,,,,True,-25.5833333333333,-53.9833333333333,,,Argentina,INA,Rio Parana
1063,9CD72E34F30922F23250F08D6BB878E9D8B99B41,CEE1F03F85E1231A57C7E756527ED41B9C43820B,24.0,cubic metres per second,WHOS,,,,,,,,,,,,True,-29.845637,-57.674446,,,Argentina,INA,Rio Uruguay
2205,3A2D53454064685F479B74B6C5B3EAA289DE5E00,CEE1F03F85E1231A57C7E756527ED41B9C43820B,24.0,cubic metres per second,WHOS,,,,,,,,,,,,True,-31.8016666666667,-59.1261111111111,,,Argentina,INA,Rio Parana
95,215DA71A62174305ABBA3161F9D2F45D9B0114B3,CEE1F03F85E1231A57C7E756527ED41B9C43820B,24.0,cubic metres per second,WHOS,,,,,,,,,,,,True,-25.54282,-53.490223,,,BRASIL,INA,Rio Parana
29,D35B4E539A4840513F23C64F15BE89333B7488D7,CEE1F03F85E1231A57C7E756527ED41B9C43820B,24.0,cubic metres per second,WHOS,,,,,,,,,,,,True,-31.7182378629681,-60.5225697750899,,,Argentina,INA,Rio Parana
30,3D6199412BFA3DFEAB30DD9E0E4C7EEFEB6DECE1,CEE1F03F85E1231A57C7E756527ED41B9C43820B,24.0,cubic metres per second,WHOS,,,,,,,,,,,,True,-31.6514772196376,-60.7002319185745,,,Argentina,INA,Rio Parana
1076,FB601EE3C6DB51CEA85F7AD7FCD21C13540CC2B8,CEE1F03F85E1231A57C7E756527ED41B9C43820B,24.0,cubic metres per second,WHOS,,,,,,,,,,,,True,-31.231098,-57.097101,,,Uruguay,INA,Rio Uruguay
2203,DFD96AC4A30EE51D31BF09A6F7EECC9C269556E1,CEE1F03F85E1231A57C7E756527ED41B9C43820B,24.0,cubic metres per second,WHOS,,,,,,,,,,,,True,-32.3086111111111,-59.0769444444445,,,Argentina,INA,Rio Parana
2178,6E40C41DBA2529CC4BC79B5E8AEF9AF086FF6C6E,B9240615C51DA438E9E02C9858887F1EE726EE2E,744.0,cubic metres per second,WHOS,,,,,,,,,,,,True,-25.5905555555556,-53.995,,,Argentina,INA,Rio Parana
1037,71227700C171EA106BD1E29BDF29E908F5C171B2,B9240615C51DA438E9E02C9858887F1EE726EE2E,744.0,cubic metres per second,WHOS,,,,,,,,,,,,True,-27.869343,-55.129216,,,Argentina,INA,Rio Uruguay
