STATION_ID,EXTERNAL_LOCATION_ID,EXTERNAL_PARAMETER_ID,TIMESTEP_HOUR,UNIT,IMPORT_SOURCE
9340F62F379CD9C50E02AE8963B517DF5476B506,9340F62F379CD9C50E02AE8963B517DF5476B506,CEE1F03F85E1231A57C7E756527ED41B9C43820B,24.0,cubic metres per second,WHOS
6162BCEDE99BDDB6C933FE1B6CED32A6E18BEC0D,6162BCEDE99BDDB6C933FE1B6CED32A6E18BEC0D,5C34E7D199E2643B1AA949D920942C576A406AB4,,cubic metres per second,WHOS
D6CCC62C3EA6C5439B9DBFC23CDF3B23D85F1F5B,D6CCC62C3EA6C5439B9DBFC23CDF3B23D85F1F5B,5C34E7D199E2643B1AA949D920942C576A406AB4,,cubic metres per second,WHOS
626EAD7C4C92BFE090DF7FEB764B7F253FDCB777,626EAD7C4C92BFE090DF7FEB764B7F253FDCB777,5C34E7D199E2643B1AA949D920942C576A406AB4,,cubic metres per second,WHOS
416AB05CD926D746D82D7982AC8CC7E5DD8315AE,416AB05CD926D746D82D7982AC8CC7E5DD8315AE,5C34E7D199E2643B1AA949D920942C576A406AB4,,cubic metres per second,WHOS
8CA0D53AEDB593694B9A03472D807099DE23F048,8CA0D53AEDB593694B9A03472D807099DE23F048,5C34E7D199E2643B1AA949D920942C576A406AB4,,cubic metres per second,WHOS
F64182AA13A258BEF8C5AD4895ADC79B6E4FBF22,F64182AA13A258BEF8C5AD4895ADC79B6E4FBF22,5C34E7D199E2643B1AA949D920942C576A406AB4,,cubic metres per second,WHOS
C584066BED820975E3B4AF4A571D79C94D9AFE60,C584066BED820975E3B4AF4A571D79C94D9AFE60,5C34E7D199E2643B1AA949D920942C576A406AB4,,cubic metres per second,WHOS
36ADC58B9214FF931893C790F050DC41F3A4DBD0,36ADC58B9214FF931893C790F050DC41F3A4DBD0,5C34E7D199E2643B1AA949D920942C576A406AB4,,cubic metres per second,WHOS
2F05C02E3E1CE6882B07AFFD60EEFA565B3F8D6C,2F05C02E3E1CE6882B07AFFD60EEFA565B3F8D6C,5C34E7D199E2643B1AA949D920942C576A406AB4,,cubic metres per second,WHOS
54A39CE5346710635159AD7CE0172644A5E8B016,54A39CE5346710635159AD7CE0172644A5E8B016,5C34E7D199E2643B1AA949D920942C576A406AB4,,cubic metres per second,WHOS
99B209143133F334C9EF1130A76FA366A6DE1C68,99B209143133F334C9EF1130A76FA366A6DE1C68,5C34E7D199E2643B1AA949D920942C576A406AB4,,cubic metres per second,WHOS
C345E776AF7877FD43DB5681445E40432ECE8D3D,C345E776AF7877FD43DB5681445E40432ECE8D3D,5C34E7D199E2643B1AA949D920942C576A406AB4,,cubic metres per second,WHOS
E8A363BD24877A003CCB0920945472A73D2FEB26,E8A363BD24877A003CCB0920945472A73D2FEB26,5C34E7D199E2643B1AA949D920942C576A406AB4,,cubic metres per second,WHOS
778FA69E6E84459F91219A3BAC62D25E23178801,778FA69E6E84459F91219A3BAC62D25E23178801,5C34E7D199E2643B1AA949D920942C576A406AB4,,cubic metres per second,WHOS
2DF0FDF02E507BECE06B528809CFE12A02772D1B,2DF0FDF02E507BECE06B528809CFE12A02772D1B,5C34E7D199E2643B1AA949D920942C576A406AB4,,cubic metres per second,WHOS
EE37D1C6284817437AEEE83B24378A691648C0EE,EE37D1C6284817437AEEE83B24378A691648C0EE,5C34E7D199E2643B1AA949D920942C576A406AB4,,cubic metres per second,WHOS
C63B5EEE14E9C073AC7876975923377C11848E5B,C63B5EEE14E9C073AC7876975923377C11848E5B,5C34E7D199E2643B1AA949D920942C576A406AB4,,cubic metres per second,WHOS
3B93872364B832074540F17E1A42551EC3F90E92,3B93872364B832074540F17E1A42551EC3F90E92,5C34E7D199E2643B1AA949D920942C576A406AB4,,cubic metres per second,WHOS
F4170149BEB81FA173DA4A941ED6C9445567DE3A,F4170149BEB81FA173DA4A941ED6C9445567DE3A,5C34E7D199E2643B1AA949D920942C576A406AB4,,cubic metres per second,WHOS
C10F3AE2C14FD128C137FBA9D40AA1847500491E,C10F3AE2C14FD128C137FBA9D40AA1847500491E,5C34E7D199E2643B1AA949D920942C576A406AB4,,cubic metres per second,WHOS
F535E74FC5FC2C742EECFEFD03DB7ED405569DAF,F535E74FC5FC2C742EECFEFD03DB7ED405569DAF,5C34E7D199E2643B1AA949D920942C576A406AB4,,cubic metres per second,WHOS
6D607C0EE6ABD5EBB5C485929AF8235B3913083C,6D607C0EE6ABD5EBB5C485929AF8235B3913083C,5C34E7D199E2643B1AA949D920942C576A406AB4,,cubic metres per second,WHOS
8356DB9C638A20ED54AC27CE2C3DC945A560DB4F,8356DB9C638A20ED54AC27CE2C3DC945A560DB4F,5C34E7D199E2643B1AA949D920942C576A406AB4,,cubic metres per second,WHOS
12D3C7F7012A2129A12661ADA465E5A9044CD191,12D3C7F7012A2129A12661ADA465E5A9044CD191,5C34E7D199E2643B1AA949D920942C576A406AB4,,cubic metres per second,WHOS
23137FB463C0902450418E9E2F0D38C719419AA9,23137FB463C0902450418E9E2F0D38C719419AA9,CEE1F03F85E1231A57C7E756527ED41B9C43820B,24.0,cubic metres per second,WHOS
C9C3E04E854AD5A206F5AF59DB8EDDF283EE7496,C9C3E04E854AD5A206F5AF59DB8EDDF283EE7496,5C34E7D199E2643B1AA949D920942C576A406AB4,,cubic metres per second,WHOS
BA8FC6026EC272207EFA245D4AE19AA064ED9E65,BA8FC6026EC272207EFA245D4AE19AA064ED9E65,5C34E7D199E2643B1AA949D920942C576A406AB4,,cubic metres per second,WHOS
3AA6440C7E345BE90700B39636D2073CE515315F,3AA6440C7E345BE90700B39636D2073CE515315F,5C34E7D199E2643B1AA949D920942C576A406AB4,,cubic metres per second,WHOS
77DD629554C2EED4FC7ADA1F2F276CA1AAF9BD6D,77DD629554C2EED4FC7ADA1F2F276CA1AAF9BD6D,5C34E7D199E2643B1AA949D920942C576A406AB4,,cubic metres per second,WHOS
94E30FFEC68939B9FDE2DF8641C389F5D6463548,94E30FFEC68939B9FDE2DF8641C389F5D6463548,5C34E7D199E2643B1AA949D920942C576A406AB4,,cubic metres per second,WHOS
7040838B6BB402DAAA03931F9AEC8113C897D73A,7040838B6BB402DAAA03931F9AEC8113C897D73A,E1BC0D40B78608E3806DA51ED4F5CDE1852EC46E,744.0,cubic metres per second,WHOS
3CCC32C85E4ACA976488993D6C5D5FB52F0C7468,3CCC32C85E4ACA976488993D6C5D5FB52F0C7468,5C34E7D199E2643B1AA949D920942C576A406AB4,,cubic metres per second,WHOS
E8891A53D4257EE31FE02D29A49B6FFD910F362F,E8891A53D4257EE31FE02D29A49B6FFD910F362F,5C34E7D199E2643B1AA949D920942C576A406AB4,,cubic metres per second,WHOS
EF1AC23294657519A7CFCB2EB3611406362C9DFB,EF1AC23294657519A7CFCB2EB3611406362C9DFB,5C34E7D199E2643B1AA949D920942C576A406AB4,,cubic metres per second,WHOS
721E793DF428C8E0A25F612DFD3AB6BC57C83318,721E793DF428C8E0A25F612DFD3AB6BC57C83318,5C34E7D199E2643B1AA949D920942C576A406AB4,,cubic metres per second,WHOS
342961D653B7B147E14512D2E25621F19114166B,342961D653B7B147E14512D2E25621F19114166B,5C34E7D199E2643B1AA949D920942C576A406AB4,,cubic metres per second,WHOS
40D471595E8133B2D0E6AEF35C6E39CA79312ED6,40D471595E8133B2D0E6AEF35C6E39CA79312ED6,5C34E7D199E2643B1AA949D920942C576A406AB4,,cubic metres per second,WHOS
88BDD787216BF4D1EE8840A76CDAB0E1717C60F3,88BDD787216BF4D1EE8840A76CDAB0E1717C60F3,5C34E7D199E2643B1AA949D920942C576A406AB4,,cubic metres per second,WHOS
CB3F0F9191D66CBFBB7E6A828EB469E59BD8E9E6,CB3F0F9191D66CBFBB7E6A828EB469E59BD8E9E6,5C34E7D199E2643B1AA949D920942C576A406AB4,,cubic metres per second,WHOS
B76F89BC3A30F644310F1CC4C611C7EA6047DA7A,B76F89BC3A30F644310F1CC4C611C7EA6047DA7A,CD59B39DBBD02109859570B58EAA33621CD1F85B,744.0,cubic metres per second,WHOS
DD7287DE57DFAD2B69C2D99C2B72BDA7450E952C,DD7287DE57DFAD2B69C2D99C2B72BDA7450E952C,B9240615C51DA438E9E02C9858887F1EE726EE2E,744.0,cubic metres per second,WHOS
44A8C718BA932A844916CD680F0C5DFA8CBC9AD7,44A8C718BA932A844916CD680F0C5DFA8CBC9AD7,5C34E7D199E2643B1AA949D920942C576A406AB4,,cubic metres per second,WHOS
4638148B18E69F759A31CF738A0B4EA1FC93408D,4638148B18E69F759A31CF738A0B4EA1FC93408D,472D1E733D426DC0A514D0BD6A2AAA7541CCEC3A,,cubic metres per second,WHOS
149BA5ED08232FCA4B61A85AC76269B46F48DC85,149BA5ED08232FCA4B61A85AC76269B46F48DC85,5C34E7D199E2643B1AA949D920942C576A406AB4,,cubic metres per second,WHOS
F53C00CA5DAE733013D76BF5DC3DDC1ACC8302B8,F53C00CA5DAE733013D76BF5DC3DDC1ACC8302B8,5C34E7D199E2643B1AA949D920942C576A406AB4,,cubic metres per second,WHOS
D4B8EB461EB640E7CC822E2FE322254D058D75C0,D4B8EB461EB640E7CC822E2FE322254D058D75C0,5C34E7D199E2643B1AA949D920942C576A406AB4,,cubic metres per second,WHOS
780A7B69051A42FD16435D47507BF8C10BA99FCB,780A7B69051A42FD16435D47507BF8C10BA99FCB,5C34E7D199E2643B1AA949D920942C576A406AB4,,cubic metres per second,WHOS
221EF52DE4CAFCC1A7A15DBBCD6ABC3221B474EF,221EF52DE4CAFCC1A7A15DBBCD6ABC3221B474EF,472D1E733D426DC0A514D0BD6A2AAA7541CCEC3A,,cubic metres per second,WHOS
A0B3D2485864049356783CD1DE136A84768E9284,A0B3D2485864049356783CD1DE136A84768E9284,472D1E733D426DC0A514D0BD6A2AAA7541CCEC3A,,cubic metres per second,WHOS
DD7287DE57DFAD2B69C2D99C2B72BDA7450E952C,DD7287DE57DFAD2B69C2D99C2B72BDA7450E952C,CEE1F03F85E1231A57C7E756527ED41B9C43820B,24.0,cubic metres per second,WHOS
D4F47CFC22D2CA14B4CA1925230E78474BA50343,D4F47CFC22D2CA14B4CA1925230E78474BA50343,5C34E7D199E2643B1AA949D920942C576A406AB4,,cubic metres per second,WHOS
F674B49C15D6C4E734BC0179CE2916090BA4B368,F674B49C15D6C4E734BC0179CE2916090BA4B368,5C34E7D199E2643B1AA949D920942C576A406AB4,,cubic metres per second,WHOS
CA94575CC39D6FA250CED6E5D242A0A1A0147D1F,CA94575CC39D6FA250CED6E5D242A0A1A0147D1F,5C34E7D199E2643B1AA949D920942C576A406AB4,,cubic metres per second,WHOS
C24CCA98E890F36F6680EB26B7092068105E920D,C24CCA98E890F36F6680EB26B7092068105E920D,5C34E7D199E2643B1AA949D920942C576A406AB4,,cubic metres per second,WHOS
FFC047831A2BC886450FB9D2592745C0E9FC85AE,FFC047831A2BC886450FB9D2592745C0E9FC85AE,5C34E7D199E2643B1AA949D920942C576A406AB4,,cubic metres per second,WHOS
BC4BE4F212AFE914797ECA9DB04ABEFF8F684941,BC4BE4F212AFE914797ECA9DB04ABEFF8F684941,5C34E7D199E2643B1AA949D920942C576A406AB4,,cubic metres per second,WHOS
A1C668ED5905789B9BB5C5C18BC90255796C772C,A1C668ED5905789B9BB5C5C18BC90255796C772C,B9240615C51DA438E9E02C9858887F1EE726EE2E,744.0,cubic metres per second,WHOS
5FB4DC77FBF1FD9C989DBB76A16C36CDE04534BA,5FB4DC77FBF1FD9C989DBB76A16C36CDE04534BA,5C34E7D199E2643B1AA949D920942C576A406AB4,,cubic metres per second,WHOS
A7F4E5A0650AA84F380207589AD3FD6F81873B3D,A7F4E5A0650AA84F380207589AD3FD6F81873B3D,5C34E7D199E2643B1AA949D920942C576A406AB4,,cubic metres per second,WHOS
990929418367DD72034F2FBC580916F3495FAA88,990929418367DD72034F2FBC580916F3495FAA88,5C34E7D199E2643B1AA949D920942C576A406AB4,,cubic metres per second,WHOS
B24095F9CF190D06D6388CCFC883C2A596B2D94B,B24095F9CF190D06D6388CCFC883C2A596B2D94B,5C34E7D199E2643B1AA949D920942C576A406AB4,,cubic metres per second,WHOS
3EC0612170494BEB02943C4D4BF39B03FB1EC56E,3EC0612170494BEB02943C4D4BF39B03FB1EC56E,5C34E7D199E2643B1AA949D920942C576A406AB4,,cubic metres per second,WHOS
73F0740261C760D023E2B4E90E8101EA98542185,73F0740261C760D023E2B4E90E8101EA98542185,5C34E7D199E2643B1AA949D920942C576A406AB4,,cubic metres per second,WHOS
6F0936E9E754D903149F401C2EE4DF31B66006C7,6F0936E9E754D903149F401C2EE4DF31B66006C7,5C34E7D199E2643B1AA949D920942C576A406AB4,,cubic metres per second,WHOS
78CBC01B08358DCA504CDCBD1B906B296753CD7C,78CBC01B08358DCA504CDCBD1B906B296753CD7C,5C34E7D199E2643B1AA949D920942C576A406AB4,,cubic metres per second,WHOS
E3470F395984F6DE63F92EB38E82A2916CE9BED8,E3470F395984F6DE63F92EB38E82A2916CE9BED8,5C34E7D199E2643B1AA949D920942C576A406AB4,,cubic metres per second,WHOS
A6D4B22EDD24290A6F2ADFDB06DA7EEAE59E3172,A6D4B22EDD24290A6F2ADFDB06DA7EEAE59E3172,5C34E7D199E2643B1AA949D920942C576A406AB4,,cubic metres per second,WHOS
60377E6EED8ECBC5A5281AAF8F38318B2DC7719F,60377E6EED8ECBC5A5281AAF8F38318B2DC7719F,5C34E7D199E2643B1AA949D920942C576A406AB4,,cubic metres per second,WHOS
FBA98FDE4DDE626B3D6C9B0AD09100C9F5D54E98,FBA98FDE4DDE626B3D6C9B0AD09100C9F5D54E98,5C34E7D199E2643B1AA949D920942C576A406AB4,,cubic metres per second,WHOS
6D586C53F56BFD551AC3EA294B7DA5516298859B,6D586C53F56BFD551AC3EA294B7DA5516298859B,5C34E7D199E2643B1AA949D920942C576A406AB4,,cubic metres per second,WHOS
41F3A402F542ADF9271F558C4594D97C0B79E40F,41F3A402F542ADF9271F558C4594D97C0B79E40F,5C34E7D199E2643B1AA949D920942C576A406AB4,,cubic metres per second,WHOS
4439BB34B7EF97502C4C38870685CE736C83440A,4439BB34B7EF97502C4C38870685CE736C83440A,5C34E7D199E2643B1AA949D920942C576A406AB4,,cubic metres per second,WHOS
C9A7A9B168A9D96F6C0B3B7658BF54979CCC6DD6,C9A7A9B168A9D96F6C0B3B7658BF54979CCC6DD6,5C34E7D199E2643B1AA949D920942C576A406AB4,,cubic metres per second,WHOS
2D161578B28849E2F03040C5EEC5CE58D10B487F,2D161578B28849E2F03040C5EEC5CE58D10B487F,5C34E7D199E2643B1AA949D920942C576A406AB4,,cubic metres per second,WHOS
F020FF571AABE67AFFC4C6564A0FED4B2BAE04D6,F020FF571AABE67AFFC4C6564A0FED4B2BAE04D6,5C34E7D199E2643B1AA949D920942C576A406AB4,,cubic metres per second,WHOS
3E78F1218D79F71B0BB18431F809F0EEF3F1D1CD,3E78F1218D79F71B0BB18431F809F0EEF3F1D1CD,5C34E7D199E2643B1AA949D920942C576A406AB4,,cubic metres per second,WHOS
E326991FA41EACCB86E1128B1BC6D1B0FDF0DFC6,E326991FA41EACCB86E1128B1BC6D1B0FDF0DFC6,5C34E7D199E2643B1AA949D920942C576A406AB4,,cubic metres per second,WHOS
D8AFFCEAD7AEE4181735683B81E317453EB5B562,D8AFFCEAD7AEE4181735683B81E317453EB5B562,5C34E7D199E2643B1AA949D920942C576A406AB4,,cubic metres per second,WHOS
8572EAAB24A7E531577CC4B33DDE3162F1F1EE36,8572EAAB24A7E531577CC4B33DDE3162F1F1EE36,472D1E733D426DC0A514D0BD6A2AAA7541CCEC3A,,cubic metres per second,WHOS
35253CDACC8B14D75CAA9439066E5B4E88A95812,35253CDACC8B14D75CAA9439066E5B4E88A95812,5C34E7D199E2643B1AA949D920942C576A406AB4,,cubic metres per second,WHOS
1353FE4F818F90D9877614D25CD76023CB5192AA,1353FE4F818F90D9877614D25CD76023CB5192AA,5C34E7D199E2643B1AA949D920942C576A406AB4,,cubic metres per second,WHOS
267B4E6B546317F3A78C7893DAA9133F60375FBB,267B4E6B546317F3A78C7893DAA9133F60375FBB,5C34E7D199E2643B1AA949D920942C576A406AB4,,cubic metres per second,WHOS
B7F1C0D25C56FE2E62BC821FDF79349F79637060,B7F1C0D25C56FE2E62BC821FDF79349F79637060,5C34E7D199E2643B1AA949D920942C576A406AB4,,cubic metres per second,WHOS
2C6459F4861789647E848B5B14F5050A89E3B546,2C6459F4861789647E848B5B14F5050A89E3B546,5C34E7D199E2643B1AA949D920942C576A406AB4,,cubic metres per second,WHOS
18914B81B845A295E43D90169A8316F6809154AC,18914B81B845A295E43D90169A8316F6809154AC,5C34E7D199E2643B1AA949D920942C576A406AB4,,cubic metres per second,WHOS
88C535C1C4EB5C1726ADACBEDAE9E7C3EB070964,88C535C1C4EB5C1726ADACBEDAE9E7C3EB070964,472D1E733D426DC0A514D0BD6A2AAA7541CCEC3A,,cubic metres per second,WHOS
3240C8BFEF721420B2766CE5112859B304AD64DC,3240C8BFEF721420B2766CE5112859B304AD64DC,5C34E7D199E2643B1AA949D920942C576A406AB4,,cubic metres per second,WHOS
70DB15B490EBDA283A4D6D6EFAEBA42169DE2AC0,70DB15B490EBDA283A4D6D6EFAEBA42169DE2AC0,5C34E7D199E2643B1AA949D920942C576A406AB4,,cubic metres per second,WHOS
