STATION_ID,STATION_NAME,STATION_SHORTNAME,TOOLTIP,LATITUDE,LONGITUDE,ALTITUDE,COUNTRY,ORGANIZATION,SUBBASIN
0009BBB009E7F4067B498FC0073C2AA63D064D27,TRENQUE LAUQUEN - TH,TRENQUELAUQU,TRENQUE LAUQUEN - TH,-35.96667,-62.71667000000001,,,SABM,
000BE3CB65DF1F7D571EF045272E048FCD0072BD,PORTO MAUÁ,PORTOMAUÁ,PORTO MAUÁ,-27.5781,-54.6831,,Brazil,National Water Agency of Brazil,
002403599F381B2F8F7A4C4ED973FBAF03CAB149,CAXIAS DO SUL - SANTA FE,CAXIASDOSUL-,CAXIAS DO SUL - SANTA FE,-29.125,-51.179,,Brazil,,
002DFD2CCAF2AC386A9F252EF4EA313A9E615598,PCH ENG. JOSÉ GELÁSIO DA ROCHA BARRAMENTO,PCHENG.JOSÉG,PCH ENG. JOSÉ GELÁSIO DA ROCHA BARRAMENTO,-16.7128,-54.7478,,Brazil,National Water Agency of Brazil,
002E6BCF79185B7891784205217E2ED958098F81,INDAIAL - ESTRADINHA,INDAIAL-ESTR,INDAIAL - ESTRADINHA,-26.8808,-49.2852,,Brazil,,
00338D8993E5003D0A41D1942BC4E20553907219,JAGUARIUNA - DELEGACIA DE POLICIA,JAGUARIUNA-D,JAGUARIUNA - DELEGACIA DE POLICIA,-22.7036,-46.98556,,Brazil,,
004BAF6F284B4A848A96490D94F0EC354BC9CBBB,GUALAXO NORTE 08 - BARRA LONGA,GUALAXONORTE,GUALAXO NORTE 08 - BARRA LONGA,-20.2858,-43.0658,,Brazil,National Water Agency of Brazil,
004CC06CDC3091C5D8C56777E6D6510DA7410877,RIO DO POUSO,RIODOPOUSO,RIO DO POUSO,-28.4206,-49.1064,,Brazil,National Water Agency of Brazil,
004EE5C6F3BAFB143A3E0A94BCC6D2C6FD30AA79,CANGUCU - SANTA CLARA,CANGUCU-SANT,CANGUCU - SANTA CLARA,-31.35449,-52.89736,,Brazil,,
0073A5FB05E42702BC76D9823CC1631EABE2F781,PORTO ALEGRE - CIDADE BAIXA,PORTOALEGRE-,PORTO ALEGRE - CIDADE BAIXA,-30.03932,-51.22765,,Brazil,,
0077D7E2BF65D26E5408DE298E5AE20C6484D268,"Caazapa, Dpto de Caazapa","Caazapa,Dpto","Caazapa, Dpto de Caazapa",-26.16985556,-56.359875,,Paraguay,"Dirección de Meteorología e Hidrología (DMH), Paraguay",
007FFA33587C7EEBAC615F4369521ED4228B9BF6,MOJI DAS CRUZES - VILA ANDRADE,MOJIDASCRUZE,MOJI DAS CRUZES - VILA ANDRADE,-23.482764,-46.085967,,Brazil,,
008A3B28C2C216A50B63EA850C943E2EA52DE200,victoria,victoria,victoria,-32.6127777777778,-60.1391666666667,,Argentina,Instituto Nacional del Agua (INA),
00929CA05BD5A2A08091424D0231BEFEDBF1C4B9,SAO PAULO - VILA ARICANDUVA,SAOPAULO-VIL,SAO PAULO - VILA ARICANDUVA,-23.569,-46.504,,Brazil,,
00A15AD2A7B460CF3EB1E5F3A317AD97BDA12821,ITAJAI,ITAJAI,ITAJAI,-26.910393,-48.660379,,Brazil,,
00AA97998608EFCB16FF3E9AA98706B2854DCF15,CASCAVEL - UN. DE SAUDE CENTRO,CASCAVEL-UN.,CASCAVEL - UN. DE SAUDE CENTRO,-24.9571,-53.45782,,Brazil,,
00B07F3872D3D7107095B6ED2B80F6B15BDC5193,JACAREZINHO,JACAREZINHO,JACAREZINHO,-23.15,-49.97,,Brazil,INMET,
00BBA1F0C288DD6B35120E54D437A1CB09D85C4F,RIO DE JANEIRO - EM JORNALISTA BRITO BROCA,RIODEJANEIRO,RIO DE JANEIRO - EM JORNALISTA BRITO BROCA,-22.943,-43.241,,Brazil,,
00BBEAFAC662743ED0023E34E4B16B5964160089,FAZENDA SÃO CARLOS,FAZENDASÃOCA,FAZENDA SÃO CARLOS,-16.6075,-47.3258,,Brazil,National Water Agency of Brazil,
00BDE074C6D1D537BF906D8918D2EC352E10491F,MONTE ALEGRE DO SUL - CENTRO,MONTEALEGRED,MONTE ALEGRE DO SUL - CENTRO,-22.68455,-46.67947,,Brazil,,
00BFDEE51D8F89D5B91B5F0D6529AF4F220B64D3,NIQUELANDIA - AVENIDA BRASIL,NIQUELANDIA-,NIQUELANDIA - AVENIDA BRASIL,-14.458,-48.437,,Brazil,,
00CA430CE3A27B18FEBE559B9A359C0D9D9F7B65,UHE PIRAJU BARRAMENTO,UHEPIRAJUBAR,UHE PIRAJU BARRAMENTO,-23.1544,-49.38,,Brazil,National Water Agency of Brazil,
00D3297FBC6A70359AC9C78EC0A56AE2EBBD8B6C,Aporte Salto Grande,AporteSaltoG,Aporte Salto Grande,-31.273969,-57.938011,,Argentina,Instituto Nacional del Agua (INA),
00D4C89DF6DAB60193E530424B28FA7D07FA4BB9,CGH AGUTI BARRAMENTO,CGHAGUTIBARR,CGH AGUTI BARRAMENTO,-27.3194,-49.1008,,Brazil,National Water Agency of Brazil,
00E2C7AB63893564BB8EE190960684F987E7009A,PENHA,PENHA,PENHA,-22.82,-43.22,,Brazil,INMET,
00FD2B00C1D68548EA04A1B2F8DD1F67F9B318C0,CORREIA PINTO - SAO PEDRO,CORREIAPINTO,CORREIA PINTO - SAO PEDRO,-27.580594,-50.358817,,Brazil,,
00FE49F3F4D923224C9E0CD2DCE1B81518318DF2,UHE MONJOLINHO CRUZALTENSE,UHEMONJOLINH,UHE MONJOLINHO CRUZALTENSE,-27.6694,-52.5842,,Brazil,National Water Agency of Brazil,
01145AD695CCD206277280D6276D732B4EACF8FB,MATO GROSSO (VILA BELA),MATOGROSSO(V,MATO GROSSO (VILA BELA),-15.03,-60.05,,Brazil,INMET,
0114FDDE4533514C70072EA786B07B6EA6A73AFE,COMENDADOR LEVY GASPARIAN - SAELEG,COMENDADORLE,COMENDADOR LEVY GASPARIAN - SAELEG,-22.0311111,-43.20694444,,Brazil,,
011A9BB242185B7C19F32018FA9C1047016629E4,CACADOR - DEFESA CIVIL,CACADOR-DEFE,CACADOR - DEFESA CIVIL,-26.77705,-51.00946,,Brazil,,
0120CB3C2D16CF165B92A9992928B38148F6CA9F,PCH DERIVAÇÃO DO RIO JORDÃO RIO NEGRO,PCHDERIVAÇÃO,PCH DERIVAÇÃO DO RIO JORDÃO RIO NEGRO,-26.1097,-49.8011,,Brazil,National Water Agency of Brazil,
012612B6B1E20C89E89B4D832B9967A69E89F443,TUBARÃO,TUBARÃO,TUBARÃO,-28.47,-48.9917,,Brazil,National Water Agency of Brazil,
0131C7FDD56AC29559AC108D063670F7CDFD7630,SAO PAULO - SAO JOAO CLIMACO,SAOPAULO-SAO,SAO PAULO - SAO JOAO CLIMACO,-23.622,-46.583,,Brazil,,
014AB0A0798449C6ED5C0FEA1B82BB05C2D870CD,PCH VERDE 4A RIBEIRÃO SALGADO,PCHVERDE4ARI,PCH VERDE 4A RIBEIRÃO SALGADO,-19.7936,-53.4861,,Brazil,National Water Agency of Brazil,
014B8949A3E1FEDF00930EA055B4D7692A2EF9E1,UHE BATALHA MONTANTE 1,UHEBATALHAMO,UHE BATALHA MONTANTE 1,-16.7578,-47.2342,,Brazil,National Water Agency of Brazil,
014C9EA6CE9A05EF88D120CF4A7C162F687E1838,Compuerta Alternativa Norte AD,CompuertaAlt,Compuerta Alternativa Norte AD,-34.2419444444444,-62.1211111111111,,Argentina,Instituto Nacional del Agua (INA),
0156B2319F736A916599B06D00D2CBF07153FE7A,PCH SANTANA MONTANTE 1,PCHSANTANAMO,PCH SANTANA MONTANTE 1,-22.1114,-47.9964,,Brazil,National Water Agency of Brazil,
0164D91111F3A91F8603D12911E4A30E41AFC823,LAGOA VERMELHA,LAGOAVERMELH,LAGOA VERMELHA,-28.22237,-51.512820000000005,,,SBPA,
0176E0540AD62D00551A64C6621C3CC6B990F213,SOROCABA - RETIRO SAO JOAO,SOROCABA-RET,SOROCABA - RETIRO SAO JOAO,-23.4553,-47.4428,,Brazil,,
0196D2B911ABF88BBE5A44F444CECE2168D63647,SAO PAULO - JARDIM ARICANDUVA,SAOPAULO-JAR,SAO PAULO - JARDIM ARICANDUVA,-23.564791,-46.513474,,Brazil,,
019E9171EA1B6460ED3F7A95F32BE52591AEE6CC,JULIO DE CASTILHO,JULIODECASTI,JULIO DE CASTILHO,-29.23,-53.68,,Brazil,INMET,
01A5F313AE0EF8CC9B6713667C4BDA7324E10E73,BARBACENA - SENHORA DOS DORES,BARBACENA-SE,BARBACENA - SENHORA DOS DORES,-21.194,-43.644,,Brazil,,
01ACD06B13AD0FC9AA07A97F69289E7923948C58,UBERLANDIA,UBERLANDIA,UBERLANDIA,-18.917052,-48.255676,,Brazil,INMET,
01AD41D0966DEA76AC59F2C61CD77777C8AD9707,CGH CACHOEIRA DOS PRAZERES BARRAMENTO,CGHCACHOEIRA,CGH CACHOEIRA DOS PRAZERES BARRAMENTO,-20.4678,-43.4703,,Brazil,National Water Agency of Brazil,
01EBEC925C74A6BF7B2AF458FCFE11C3FBA30B75,CONCORDIA - SALETE,CONCORDIA-SA,CONCORDIA - SALETE,-27.2164,-52.0149,,Brazil,,
01F910F8D1B0308AD576B334380E13B7DF4F25B6,PCH SÃO SEBASTIÃO BARRAMENTO,PCHSÃOSEBAST,PCH SÃO SEBASTIÃO BARRAMENTO,-27.3192,-49.0419,,Brazil,National Water Agency of Brazil,
0201D520C608FF906A732CC736E32DCD7D46FF81,CAPIVARI - JARDIM ELISA,CAPIVARI-JAR,CAPIVARI - JARDIM ELISA,-23.005,-47.513,,Brazil,,
02137775C072604A8CB6EB531E613E9BC2AB7790,CARAGUATATUBA - INDAIA,CARAGUATATUB,CARAGUATATUBA - INDAIA,-23.637,-45.426,,Brazil,,
0216E67FF34D5078A689FEB9981D3A9D15ABA585,ITIQUIRA I,ITIQUIRAI,ITIQUIRA I,-17.0833333,-54.8333333,,Brazil,SAR - Agência Nacional de Águas (ANA),
0239DA6302F487C0EFD40BEA3DDE60E4D2319252,PCH MATA COBRA MONTANTE 1,PCHMATACOBRA,PCH MATA COBRA MONTANTE 1,-28.2653,-52.8969,,Brazil,National Water Agency of Brazil,
0242CB7E2F0597B738BF0F394CEABBBAD7BACBB2,ESTRELA - POSTO DE SAUDE BOA UNIAO,ESTRELA-POST,ESTRELA - POSTO DE SAUDE BOA UNIAO,-29.4844,-51.9482,,Brazil,,
024CB013FC06B52BA235E92B75318DF8E9B8E751,APIAI - CENTRO,APIAI-CENTRO,APIAI - CENTRO,-24.507622,-48.848371,,Brazil,,
0264A3C29E1FE79681500264BA5170C828E2DAE7,PCH UNAÍ BAIXO CÓRREGO SANTA MARIA,PCHUNAÍBAIXO,PCH UNAÍ BAIXO CÓRREGO SANTA MARIA,-16.1783,-47.0028,,Brazil,National Water Agency of Brazil,
02674D9CA6E801F228A84649FD6F7CD6EAE3525B,VACARIA - CENTRO,VACARIA-CENT,VACARIA - CENTRO,-28.478,-50.965,,Brazil,,
026A12451A5B9BD6E54B125B70500B786E8C57ED,CGH AGUDO JUSANTE,CGHAGUDOJUSA,CGH AGUDO JUSANTE,-27.5278,-51.5228,,Brazil,National Water Agency of Brazil,
0274DDFE569E25244095D2BEEB6ACE490D73E0BE,SAO PAULO - JARAGUA,SAOPAULO-JAR,SAO PAULO - JARAGUA,-23.47999999,-46.76194444,,Brazil,,
028C9C242E6EC5C6CBA6796A39CC408266FE5F35,GARIMPAGEM,GARIMPAGEM,GARIMPAGEM,-18.7136,-54.5672,,Brazil,National Water Agency of Brazil,
028F26A72DD585EEE4BD9B003C39A6723AFCB1C9,PCH CARLOS GONZATTO BARRAMENTO,PCHCARLOSGON,PCH CARLOS GONZATTO BARRAMENTO,-27.6247,-53.8028,,Brazil,National Water Agency of Brazil,
02984AA91EBC9DF43C7DEE87A64F8019628526D7,PORTO LUCENA,PORTOLUCENA,PORTO LUCENA,-27.8525,-55.0256,,Brazil,National Water Agency of Brazil,
029DBE2448BAE9EF9237C4C769C217DA0996AD0D,PONTES E LACERDA - JARDIM MARILIA,PONTESELACER,PONTES E LACERDA - JARDIM MARILIA,-15.2243,-59.32018,,Brazil,,
02B1DC1D4E677523B62D178FD30C169147DEC3E4,PCH SÃO JOSÉ MONTANTE 1,PCHSÃOJOSÉMO,PCH SÃO JOSÉ MONTANTE 1,-21.9389,-46.8161,,Brazil,National Water Agency of Brazil,
02C67FD58B548C13E63A8CC7ED989262099CA6B0,BLUMENAU - GARCIA,BLUMENAU-GAR,BLUMENAU - GARCIA,-26.938,-49.057,,Brazil,,
02CAD82339DC404C01A3251987868DDDC6FF3AAD,REGISTRO - REGISTRO,REGISTRO-REG,REGISTRO - REGISTRO,-24.4945,-47.8468,,Brazil,,
02D6119F1F488D4A06DC88DE53AEA4DA0E5A6649,CAPINZAL - CENTRO,CAPINZAL-CEN,CAPINZAL - CENTRO,-27.343,-51.614,,Brazil,,
02DEE6E7F46268C921F06B19A6AEA78B30666A2A,PCH INDAIÁ GRANDE MONTANTE 2,PCHINDAIÁGRA,PCH INDAIÁ GRANDE MONTANTE 2,-19.2067,-52.3378,,Brazil,National Water Agency of Brazil,
02E07E2F72A815E237B7896D79BC68193EF3A0A6,Recreo - Ruta Provincial nº 70,Recreo-RutaP,Recreo - Ruta Provincial nº 70,-31.4912222222222,-60.7805555555556,,Argentina,Instituto Nacional del Agua (INA),
02F452A2F63ECE86E6273A59BAF892BE81961AC4,BELO HORIZONTE - VILA PINHO,BELOHORIZONT,BELO HORIZONTE - VILA PINHO,-19.999,-44.026,,Brazil,,
02F5060C0CB8C90C224DD4701673BC31A63037B3,SAO LEOPOLDO - VICENTINA,SAOLEOPOLDO-,SAO LEOPOLDO - VICENTINA,-29.773,-51.16,,Brazil,,
02FB5081C9C1E889C75958F9A0F7815310D7A471,Marmaraja,Marmaraja,Marmaraja,-34.26,-54.955,,Uruguay,Instituto Uruguayo de Meteorología (INUMET),
02FFE3EB705BD97665FB3BB6F86C08E00FC3457A,SANTA FÉ,SANTAFÉ,SANTA FÉ,-23.0336,-51.7531,,Brazil,National Water Agency of Brazil,
0321BF383D872DCCC4E2CF43D56159CA6E48B91B,Arenales - El Encon,Arenales-ElE,Arenales - El Encon,-24.8423055555556,-65.59325,,Argentina,Instituto Nacional del Agua (INA),
03221AE5839193A6B2928AB651054187DF0469FC,PRIMAVERA DO LESTE,PRIMAVERADOL,PRIMAVERA DO LESTE,-15.57999999,-54.3811111,,Brazil,INMET,
033640CBCE2F78B4CF46283B200B77DE989C5F77,CGH SALTO DA BARRA BARRAMENTO,CGHSALTODABA,CGH SALTO DA BARRA BARRAMENTO,-24.0644,-48.7269,,Brazil,National Water Agency of Brazil,
0353A26A6F6877C17812FD94FA5238A04CF6E76C,CAPAO DO LEAO - CENTRO,CAPAODOLEAO-,CAPAO DO LEAO - CENTRO,-31.7644166,-52.76451,,Brazil,,
035642B35C906CA0522E227228BF5639540BE019,RIO BRANCO DO SUL - CENTRO,RIOBRANCODOS,RIO BRANCO DO SUL - CENTRO,-25.193,-49.313,,Brazil,,
035E1B41CF4C2A8871DF710831528E9BC25EE541,XAVANTINA,XAVANTINA,XAVANTINA,-14.6725,-52.355,,Brazil,National Water Agency of Brazil,
03618ACA7F706F9A16F296E96875A757674FAEE1,PCH MORRO GRANDE JUSANTE 2,PCHMORROGRAN,PCH MORRO GRANDE JUSANTE 2,-28.5919,-51.3247,,Brazil,National Water Agency of Brazil,
037018C4CACDA192A8B92D7A4B7C8A2BFDD6A699,monje,monje,monje,-32.3675003051758,-60.9319458007812,,Argentina,Instituto Nacional del Agua (INA),
039C42AF775D04BA68802A8A1A0BF46A637B482D,PRAIA GRANDE - JARDIM ALICE,PRAIAGRANDE-,PRAIA GRANDE - JARDIM ALICE,-24.082475,-46.604711,,Brazil,,
03C374EB21A381FD55E11B5F55C508DDB027E3AA,Río Salado - RP 41,RíoSalado-RP,Río Salado - RP 41,-35.7263888888889,-58.5363888888889,,Argentina,Instituto Nacional del Agua (INA),
03D89429E6C9568220DF9738EC5AA8EDF3FA95AB,SANTA TEREZINHA - UBS CENTRO,SANTATEREZIN,SANTA TEREZINHA - UBS CENTRO,-26.77489,-50.00846,,Brazil,,
03E6697031899AB6B4977D97C88BE4DEB9EF4FED,PARAIBUNA,PARAIBUNA,PARAIBUNA,-23.42,-45.65,,Brazil,INMET,
03E6F0480D3A4A7E54BD99733AF75D399EA581A3,SAO PAULO - LIMAO,SAOPAULO-LIM,SAO PAULO - LIMAO,-23.511,-46.667,,Brazil,,
03EC2C77ED6F29E58289A23363EE16E8756690FE,Salto,Salto,Salto,-31.436670000000003,-57.98,,,SABM,
03ED4E1B7E96221888C3AA57B4C49E4DFCF3F18D,ITUPORANGA,ITUPORANGA,ITUPORANGA,-27.41833332,-49.64694444,,Brazil,INMET,
03F9352C2D13DEA4C00B56E9B6865B60708A70F6,Canal Liag - Quebrachal,CanalLiag-Qu,Canal Liag - Quebrachal,-25.3452777777778,-64.045,,Argentina,Instituto Nacional del Agua (INA),
03F95766FEF3AB28E73BD074560AA3B28EB5E863,CAJATI - JACUPIRANGUINHA,CAJATI-JACUP,CAJATI - JACUPIRANGUINHA,-24.777,-48.2,,Brazil,,
0401460CB4BA5C63A2B7F51516789C1F82120C4B,UHE BARRA JUSANTE,UHEBARRAJUSA,UHE BARRA JUSANTE,-24.0283,-47.3567,,Brazil,National Water Agency of Brazil,
0409C41130DFEDF7991E6EE2D85DA44C50986127,PCH ALTO SUCURIÚ JUSANTE,PCHALTOSUCUR,PCH ALTO SUCURIÚ JUSANTE,-19.245,-52.8794,,Brazil,National Water Agency of Brazil,
04228B2269E6DC94956C9922BF613FB28462F28C,Santa Lucía,SantaLucía,Santa Lucía,-28.9911111111111,-59.0982222222222,,Argentina,Instituto Nacional del Agua (INA),
042F7DF1FAA431D12FE3535129B2DDC9ABF885BA,CAMPINAS,CAMPINAS,CAMPINAS,-22.9,-47.08,,Brazil,INMET,
043265795C4E93F5D23FC3B6E9A2FDA23195C9FF,PCH ARVOREDO BARRAMENTO,PCHARVOREDOB,PCH ARVOREDO BARRAMENTO,-27.0586,-52.47,,Brazil,National Water Agency of Brazil,
04579EC3A789FD04969F405E2F16C8E597CB04CD,LEOBERTO LEAL - PREFEITURA MUNICIPAL,LEOBERTOLEAL,LEOBERTO LEAL - PREFEITURA MUNICIPAL,-27.50424,-49.28839,,Brazil,,
048E01A8111918754632F1AE08CDB563BCA79838,PCH CAPÃO PRETO BARRAMENTO,PCHCAPÃOPRET,PCH CAPÃO PRETO BARRAMENTO,-21.8983,-47.7753,,Brazil,National Water Agency of Brazil,
0492FC90DE16CB5791B6B546CF318EE8111A9950,PCH APUCARANINHA RESERVATÓRIO FIU,PCHAPUCARANI,PCH APUCARANINHA RESERVATÓRIO FIU,-23.7489,-50.9406,,Brazil,National Water Agency of Brazil,
049D066C26D8A163F5AF40AA0B4CACD11AF7291F,CORUMBA,CORUMBA,CORUMBA,-19.00461,-57.672338,,Brazil,INMET,
04A663A2001A0EA71C4A743D95845FC3FC19436D,CAMPO GRANDE - AEROPORTO,CAMPOGRANDE-,CAMPO GRANDE - AEROPORTO,-20.47,-54.67,,Brazil,,
04AE291961B3D5846125E959E478656262698148,SANTA LUZIA - CARREIRA COMPRIDA,SANTALUZIA-C,SANTA LUZIA - CARREIRA COMPRIDA,-19.75276,-43.88199,,Brazil,,
04C7B9766B6BAB62987DCA4FE3900718EAAC8D2F,ITABIRA - JOAO XXIII,ITABIRA-JOAO,ITABIRA - JOAO XXIII,-19.654,-43.233,,Brazil,,
04D2297E4452E6F77C99A430723853475D062535,PEDRO DE TOLEDO - CENTRO,PEDRODETOLED,PEDRO DE TOLEDO - CENTRO,-24.275,-47.232,,Brazil,,
04DDEC0DF72384AA7898F599F605043543111B28,PCH ADO POPINHAK JUSANTE,PCHADOPOPINH,PCH ADO POPINHAK JUSANTE,-27.4881,-50.5225,,Brazil,National Water Agency of Brazil,
04F33DAD465F7BD2F923BF7289D01B6989870531,TRAVESSÃO,TRAVESSÃO,TRAVESSÃO,-15.5358,-50.7047,,Brazil,National Water Agency of Brazil,
04F39F139BB309DE3C628CBBF6FD57B9E6C1D37F,NOVA PALMA - CENTRO,NOVAPALMA-CE,NOVA PALMA - CENTRO,-29.47,-53.465,,Brazil,,
04FEA6901ABEFD0FB26A8FDAB319FD47C07000DB,RIO NEGRINHO - ALEGRE,RIONEGRINHO-,RIO NEGRINHO - ALEGRE,-26.261,-49.509,,Brazil,,
0504572A0F1A4AFCA35FC1D1D6FDC79309F246A5,SAO PAULO - MOOCA,SAOPAULO-MOO,SAO PAULO - MOOCA,-23.547,-46.596,,Brazil,,
05154265B9369E810D78EDFCACFA30CD3F9A21DB,IRATI,IRATI,IRATI,-25.502846,-50.637609,,Brazil,INMET,
051D876AF2659E74C5CBFCBED11C6F03AEC697A6,NITEROI,NITEROI,NITEROI,-22.9,-43.12,,Brazil,INMET,
051D902E4FFB3ED0C01A07C230EC34F3F029ADEC,PCH ARTURO ANDREOLI FLOR DA SERRA,PCHARTUROAND,PCH ARTURO ANDREOLI FLOR DA SERRA,-25.6822,-52.9844,,Brazil,National Water Agency of Brazil,
05248ED61D88590DF59A49229768C42C8F8D78BB,PCH BARRA ESCONDIDA JUSANTE,PCHBARRAESCO,PCH BARRA ESCONDIDA JUSANTE,-26.9044,-53.0303,,Brazil,National Water Agency of Brazil,
052D7DF30728E97E810264D54345ADA0655E6571,UEL SANTA CECÍLIA SAÍDA TÚNEL,UELSANTACECÍ,UEL SANTA CECÍLIA SAÍDA TÚNEL,-22.5111,-43.8244,,Brazil,National Water Agency of Brazil,
0567A0C89BD477D251B695B16FC349E5FC1CDBB1,SAO JOSE - AREIAS,SAOJOSE-AREI,SAO JOSE - AREIAS,-27.559,-48.631,,Brazil,,
056E2B56202DD0CAB4B8EC0E86F4BFF279AF23AC,PCH CULUENE JUSANTE 2,PCHCULUENEJU,PCH CULUENE JUSANTE 2,-14.5744,-53.6967,,Brazil,National Water Agency of Brazil,
058C88B54E605494F3357CC703BE7FCAD897068F,BETIM - ANGOLA,BETIM-ANGOLA,BETIM - ANGOLA,-19.95077,-44.19897,,Brazil,,
059087AA00D9293FEA2F1CE4D5C7FE421608F8AD,SANTA LUZIA - PALMITAL,SANTALUZIA-P,SANTA LUZIA - PALMITAL,-19.76634,-43.93589,,Brazil,,
05A9D8776CFDA246435E0E2C7AF5ADB696688D56,BLUMENAU - NOVA ESPERANCA,BLUMENAU-NOV,BLUMENAU - NOVA ESPERANCA,-26.891,-49.055,,Brazil,,
05BD5C53B32050076AA6ACE50879E5CC1AAA28CB,CAMPOS DO JORDAO - MONTE CARLO,CAMPOSDOJORD,CAMPOS DO JORDAO - MONTE CARLO,-22.74833,-45.58384,,Brazil,,
05D539487C3C6E140C395FDAEDC3643834CC9780,SANTOS - SABESP - MORRO JOSE MENINO,SANTOS-SABES,SANTOS - SABESP - MORRO JOSE MENINO,-23.960236,-46.358779,,Brazil,,
05E61E3108E433C248E82D42A110ACDCACB45341,SANTA MARIA,SANTAMARIA,SANTA MARIA,-29.7,-53.68,,Brazil,,
05EBB307AD1C5B7B1C9F7869724F21E342090237,TRES BARRAS - DEFESA CIVIL,TRESBARRAS-D,TRES BARRAS - DEFESA CIVIL,-26.13026,-50.30978,,Brazil,,
05EF2221660296180958B7F44930E9F3FC804B34,SAO LEOPOLDO - ARROIO DO MANTEIGA,SAOLEOPOLDO-,SAO LEOPOLDO - ARROIO DO MANTEIGA,-29.73,-51.179,,Brazil,,
05F59F8F9862A3FF860C1C86213A6B80501925B5,Paraná Miní,ParanáMiní,Paraná Miní,-34.185121,-58.501874,,Argentina,Instituto Nacional del Agua (INA),
06010D76E704135B1424174A37205892A66CD155,PIRAPORA BARREIRO,PIRAPORABARR,PIRAPORA BARREIRO,-17.3692,-44.9431,,Brazil,National Water Agency of Brazil,
061372682E74913BE463E3123748913A66C3B5CC,UHE CACHOEIRA DOURADA MONTANTE,UHECACHOEIRA,UHE CACHOEIRA DOURADA MONTANTE,-18.5097,-49.2475,,Brazil,National Water Agency of Brazil,
0626A555E57FD2ACB6DEC1F65572464C6F63F17B,SAN ESTANISLAO - SGA,SANESTANISLA,SAN ESTANISLAO - SGA,-24.450000000000003,-56.41667,,,SGAS,
0627A0F3A97873D9469B3E0C3E81178489C79B9B,PCH CRISTALINO JUSANTE,PCHCRISTALIN,PCH CRISTALINO JUSANTE,-24.5736,-51.5572,,Brazil,National Water Agency of Brazil,
0631B7B04F01E90D4B4EBCC982CCDF085789D708,Olivos,Olivos,Olivos,-34.506666,-58.475863,,Argentina,Instituto Nacional del Agua (INA),
0661DAD08D78B2CF346EBFDF7466385B7372211A,UHE LUIZ CARLOS BARRETO DE CARVALHO RIO VERDE,UHELUIZCARLO,UHE LUIZ CARLOS BARRETO DE CARVALHO RIO VERDE,-21.7031,-45.2481,,Brazil,National Water Agency of Brazil,
066485F601E8002E99757D9A607C446FD068B22D,CORUMBA,CORUMBA,CORUMBA,-18.99666666,-57.63749999,,Brazil,INMET,
066F125ECC0500AE35ECE028F8CD219E28EC76C7,SAO PAULO - JARDIM SAO ROBERTO,SAOPAULO-JAR,SAO PAULO - JARDIM SAO ROBERTO,-23.622,-46.501,,Brazil,,
067185AD9C29857397067B70706985FDEF1167A6,MARIA DA FE,MARIADAFE,MARIA DA FE,-22.314567,-45.373049,,Brazil,INMET,
0673A9C98415A37CBF76173F668FB7D6C15C7BB6,BOTUVERA - RIBEIRAO DO OURO,BOTUVERA-RIB,BOTUVERA - RIBEIRAO DO OURO,-27.2034,-49.15148,,Brazil,,
0676D5DAF99400A2DB983EB025CD01CEE2C1450D,CUBATAO - PARQUE FERNANDO JORGE,CUBATAO-PARQ,CUBATAO - PARQUE FERNANDO JORGE,-23.88,-46.417,,Brazil,,
06807A1422BC300E2A21FE62B94FCB41AFA2157C,PCH SÃO LUIZ BARRAMENTO,PCHSÃOLUIZBA,PCH SÃO LUIZ BARRAMENTO,-26.9406,-51.9528,,Brazil,National Water Agency of Brazil,
0685A43E85A6C45346506383FC91D6A45FB86341,JUIZ DE FORA - AEROPORTO,JUIZDEFORA-A,JUIZ DE FORA - AEROPORTO,-21.793,-43.384,,Brazil,,
06868DE54080A40AF2597B7A25DFD520FA99EEF8,PCH PERY JUSANTE,PCHPERYJUSAN,PCH PERY JUSANTE,-27.4528,-50.6714,,Brazil,National Water Agency of Brazil,
06881C26385793EB7DB39E3E13456E964C1D5359,Pasaje Talavera c/ Canal Irigoyen,PasajeTalave,Pasaje Talavera c/ Canal Irigoyen,-33.923719,-58.965237,,Argentina,Instituto Nacional del Agua (INA),
068FE7D25A12EB476EAF3B09F99C2D5D215460C5,NOVA TRENTO - CENTRO2,NOVATRENTO-C,NOVA TRENTO - CENTRO2,-27.288,-48.93,,Brazil,,
06994790C0691868854CCC75CFB5774C38C9F834,CGH ILHÉUS MONTANTE 1,CGHILHÉUSMON,CGH ILHÉUS MONTANTE 1,-21.2708,-43.8811,,Brazil,National Water Agency of Brazil,
069AB4E7A8AD6CA89FCEB3E673B614C6134B624E,BUENOS AIRES OBSERVA,BUENOSAIRESO,BUENOS AIRES OBSERVA,-34.433330000000005,-58.46667000000001,,,SABM,
069B5812822A731F4518895A7B1DFAE9A59F604E,PCH PESQUEIRO MONTANTE 2,PCHPESQUEIRO,PCH PESQUEIRO MONTANTE 2,-24.2236,-49.6886,,Brazil,National Water Agency of Brazil,
06AEA8FF4D38E0C95F83AC8A8D7AFB6582AB7B86,JUIZ DE FORA,JUIZDEFORA,JUIZ DE FORA,-21.769990000000004,-43.36433,,,SBBH,
