STATION_ID,EXTERNAL_LOCATION_ID,EXTERNAL_PARAMETER_ID,TIMESTEP_HOUR,UNIT,IMPORT_SOURCE
998747987960E2971D1D74CB1C2799D232C85469,998747987960E2971D1D74CB1C2799D232C85469,B838A449A5FBC64CBB8A204A5CD614519EB0844A,24.0,millimetre,WHOS
53AFFD25085940D792671B52DAF4EDCACC2B5CEA,53AFFD25085940D792671B52DAF4EDCACC2B5CEA,D2DB8BC2930F82D1E5EFA6B529F0262EB0FFE994,,millimetre,WHOS
AAEC949FD70D16C0EF470721D4399FC674FAA2C8,AAEC949FD70D16C0EF470721D4399FC674FAA2C8,D2DB8BC2930F82D1E5EFA6B529F0262EB0FFE994,,millimetre,WHOS
8A0BAD09D687A208CBAB19D65A2573016DBC0C50,8A0BAD09D687A208CBAB19D65A2573016DBC0C50,D2DB8BC2930F82D1E5EFA6B529F0262EB0FFE994,,millimetre,WHOS
E8A363BD24877A003CCB0920945472A73D2FEB26,E8A363BD24877A003CCB0920945472A73D2FEB26,D2DB8BC2930F82D1E5EFA6B529F0262EB0FFE994,,millimetre,WHOS
1E568E28666A41EB6BACAD43000E0993312D2CE5,1E568E28666A41EB6BACAD43000E0993312D2CE5,D2DB8BC2930F82D1E5EFA6B529F0262EB0FFE994,,millimetre,WHOS
774F31A07B6B36FBF295F59C059132CEEC4CDDF1,774F31A07B6B36FBF295F59C059132CEEC4CDDF1,D2DB8BC2930F82D1E5EFA6B529F0262EB0FFE994,,millimetre,WHOS
67417380023FB2427BEA42615B647CFACA585706,67417380023FB2427BEA42615B647CFACA585706,D2DB8BC2930F82D1E5EFA6B529F0262EB0FFE994,,millimetre,WHOS
D32C3F28ADD43F4EA006064553ADFB61C1924F85,D32C3F28ADD43F4EA006064553ADFB61C1924F85,4E47D870E717581F520F6C4EBE8E23962A880107,24.0,millimetre,WHOS
2CB65CB0E5FABC5D3CE99AF35C81F26C5FA30541,2CB65CB0E5FABC5D3CE99AF35C81F26C5FA30541,B838A449A5FBC64CBB8A204A5CD614519EB0844A,24.0,millimetre,WHOS
53A0CB50B00FEB5D7D099778FF3C34EA3F64B56A,53A0CB50B00FEB5D7D099778FF3C34EA3F64B56A,3E4D685B1B2B4A439738E82360E8541EC66BE7F4,,millimetre,WHOS
6349BC73979A083EFBB1AB8D759591740B04CF04,6349BC73979A083EFBB1AB8D759591740B04CF04,D2DB8BC2930F82D1E5EFA6B529F0262EB0FFE994,,millimetre,WHOS
F65CCE172F4322AF5F4504329FEBAF4F9C718D6A,F65CCE172F4322AF5F4504329FEBAF4F9C718D6A,D2DB8BC2930F82D1E5EFA6B529F0262EB0FFE994,,millimetre,WHOS
27B093EACC1DAC337E41B6901BFE45E683FD99A8,27B093EACC1DAC337E41B6901BFE45E683FD99A8,D2DB8BC2930F82D1E5EFA6B529F0262EB0FFE994,,millimetre,WHOS
5C47D0C6EB4F21172B358F6794E5E0C3C69130FA,5C47D0C6EB4F21172B358F6794E5E0C3C69130FA,D2DB8BC2930F82D1E5EFA6B529F0262EB0FFE994,,millimetre,WHOS
E8891A53D4257EE31FE02D29A49B6FFD910F362F,E8891A53D4257EE31FE02D29A49B6FFD910F362F,D2DB8BC2930F82D1E5EFA6B529F0262EB0FFE994,,millimetre,WHOS
A883C2DF83868DE3CBE83F0135848A0B72D58B5F,A883C2DF83868DE3CBE83F0135848A0B72D58B5F,B838A449A5FBC64CBB8A204A5CD614519EB0844A,24.0,millimetre,WHOS
197D02DEB73BE74849D19FFD290FDCBE24A91703,197D02DEB73BE74849D19FFD290FDCBE24A91703,D2DB8BC2930F82D1E5EFA6B529F0262EB0FFE994,,millimetre,WHOS
4F7DD745CEA92D1ABBDDBDC55E643621E92A8776,4F7DD745CEA92D1ABBDDBDC55E643621E92A8776,D2DB8BC2930F82D1E5EFA6B529F0262EB0FFE994,,millimetre,WHOS
3DEFB9076082FDF575A81EA4B90BAE98188D5174,3DEFB9076082FDF575A81EA4B90BAE98188D5174,7075721786F52D17847D1D6369D0F3E794795E5C,3.0,millimetre,WHOS
6E9D13CC11CA24074BF5BFE28286C5151052F891,6E9D13CC11CA24074BF5BFE28286C5151052F891,7075721786F52D17847D1D6369D0F3E794795E5C,3.0,millimetre,WHOS
A3161898CB92F0930D10F279891933AEB2403BAE,A3161898CB92F0930D10F279891933AEB2403BAE,3E4D685B1B2B4A439738E82360E8541EC66BE7F4,,millimetre,WHOS
4A7DE0571C13104C68880788A4F0A4F1C2C1206E,4A7DE0571C13104C68880788A4F0A4F1C2C1206E,B838A449A5FBC64CBB8A204A5CD614519EB0844A,24.0,millimetre,WHOS
F4170149BEB81FA173DA4A941ED6C9445567DE3A,F4170149BEB81FA173DA4A941ED6C9445567DE3A,D2DB8BC2930F82D1E5EFA6B529F0262EB0FFE994,,millimetre,WHOS
C8284C3E9C59C34504E9A019746F3AD8915EEC9C,C8284C3E9C59C34504E9A019746F3AD8915EEC9C,D2DB8BC2930F82D1E5EFA6B529F0262EB0FFE994,,millimetre,WHOS
AA27FADB903319307B1C7033AC2D556F6EF80978,AA27FADB903319307B1C7033AC2D556F6EF80978,D2DB8BC2930F82D1E5EFA6B529F0262EB0FFE994,,millimetre,WHOS
2F81C104CB6BEAE4A9900D71576F9A90266A38B3,2F81C104CB6BEAE4A9900D71576F9A90266A38B3,D2DB8BC2930F82D1E5EFA6B529F0262EB0FFE994,,millimetre,WHOS
0CC4322B870E5C265DE8FC2411A1242426B02463,0CC4322B870E5C265DE8FC2411A1242426B02463,D2DB8BC2930F82D1E5EFA6B529F0262EB0FFE994,,millimetre,WHOS
B334385720DA7923C4DD850EFD0843E7526C1027,B334385720DA7923C4DD850EFD0843E7526C1027,4E47D870E717581F520F6C4EBE8E23962A880107,24.0,millimetre,WHOS
6B1E3FF1CE4E00CC417C58963DB4BDECD7E990A0,6B1E3FF1CE4E00CC417C58963DB4BDECD7E990A0,D2DB8BC2930F82D1E5EFA6B529F0262EB0FFE994,,millimetre,WHOS
D32C3F28ADD43F4EA006064553ADFB61C1924F85,D32C3F28ADD43F4EA006064553ADFB61C1924F85,5C817E8F57D758E6F6BCECEDBFD9745F6DF894FC,1.0,millimetre,WHOS
3CC0F5A49836659D6EDFA7CD65797DD6459C84F7,3CC0F5A49836659D6EDFA7CD65797DD6459C84F7,D2DB8BC2930F82D1E5EFA6B529F0262EB0FFE994,,millimetre,WHOS
351E405B20AE9691B7A0C3E65A7CBBA9D742474F,351E405B20AE9691B7A0C3E65A7CBBA9D742474F,64E7218F9074369739F0B30C1E74C66B25930556,,millimetre,WHOS
70546269FBDBD9BFEB2A86FA8E806689E9D86D40,70546269FBDBD9BFEB2A86FA8E806689E9D86D40,D2DB8BC2930F82D1E5EFA6B529F0262EB0FFE994,,millimetre,WHOS
C8E1929A03B8A169B09984F331A9244FD535F3AC,C8E1929A03B8A169B09984F331A9244FD535F3AC,B838A449A5FBC64CBB8A204A5CD614519EB0844A,24.0,millimetre,WHOS
986E76E87E0F7E102A5EDFB6F95404AC65430D04,986E76E87E0F7E102A5EDFB6F95404AC65430D04,D2DB8BC2930F82D1E5EFA6B529F0262EB0FFE994,,millimetre,WHOS
CFD3D2397C3C1111FF2A5573AE4C1756CE800D23,CFD3D2397C3C1111FF2A5573AE4C1756CE800D23,3E4D685B1B2B4A439738E82360E8541EC66BE7F4,,millimetre,WHOS
D88212C950EBC20D2E80BFB4ED9527F8CEC76121,D88212C950EBC20D2E80BFB4ED9527F8CEC76121,D2DB8BC2930F82D1E5EFA6B529F0262EB0FFE994,,millimetre,WHOS
E648D6A59724EBE101C2C1494B6CAABD43C83428,E648D6A59724EBE101C2C1494B6CAABD43C83428,D2DB8BC2930F82D1E5EFA6B529F0262EB0FFE994,,millimetre,WHOS
1F8D97F78A32752C9000744BAAFD511B696F61A0,1F8D97F78A32752C9000744BAAFD511B696F61A0,7075721786F52D17847D1D6369D0F3E794795E5C,3.0,millimetre,WHOS
17A3BA7B41DAA3F3C1CB2B27134DB06E6DAAD5A2,17A3BA7B41DAA3F3C1CB2B27134DB06E6DAAD5A2,AF6C35E61AC362E0151B6458DADCB032043B67EA,,millimetre,WHOS
26FCBC96931436E12B4124E7401F6033395CC381,26FCBC96931436E12B4124E7401F6033395CC381,D2DB8BC2930F82D1E5EFA6B529F0262EB0FFE994,,millimetre,WHOS
3E4C577B41138FA42A28EE75E5E67F3848D82641,3E4C577B41138FA42A28EE75E5E67F3848D82641,D2DB8BC2930F82D1E5EFA6B529F0262EB0FFE994,,millimetre,WHOS
2760592C043668E3E8FD81895B8C7B631DDED4F4,2760592C043668E3E8FD81895B8C7B631DDED4F4,D2DB8BC2930F82D1E5EFA6B529F0262EB0FFE994,,millimetre,WHOS
6487FEACBEEA80824FF0B4625675E1373C04B0DF,6487FEACBEEA80824FF0B4625675E1373C04B0DF,4E47D870E717581F520F6C4EBE8E23962A880107,24.0,millimetre,WHOS
36A83EF24590DE603C45A2F092A6B18F7709AA61,36A83EF24590DE603C45A2F092A6B18F7709AA61,7075721786F52D17847D1D6369D0F3E794795E5C,3.0,millimetre,WHOS
67B633D44C3E955244E227C47623B088DC7ABF10,67B633D44C3E955244E227C47623B088DC7ABF10,D2DB8BC2930F82D1E5EFA6B529F0262EB0FFE994,,millimetre,WHOS
72673703D4B076E41DFB0C1B98D23101AA2C7D8C,72673703D4B076E41DFB0C1B98D23101AA2C7D8C,D2DB8BC2930F82D1E5EFA6B529F0262EB0FFE994,,millimetre,WHOS
8D574FB25FC5C4F12D4263CB8A41CF1640A8A989,8D574FB25FC5C4F12D4263CB8A41CF1640A8A989,3E4D685B1B2B4A439738E82360E8541EC66BE7F4,,millimetre,WHOS
D043D2FE2944E0B89064BB2152B9577362DB0D4A,D043D2FE2944E0B89064BB2152B9577362DB0D4A,D2DB8BC2930F82D1E5EFA6B529F0262EB0FFE994,,millimetre,WHOS
5AE203CBA523FDFB583A2657DFF117FD5911CCC8,5AE203CBA523FDFB583A2657DFF117FD5911CCC8,D2DB8BC2930F82D1E5EFA6B529F0262EB0FFE994,,millimetre,WHOS
783357640B281F3661E6F35341CEDB08CE3C4FA2,783357640B281F3661E6F35341CEDB08CE3C4FA2,D2DB8BC2930F82D1E5EFA6B529F0262EB0FFE994,,millimetre,WHOS
CB08BFF9D31A17EBEDD0000AB29F89A03B036CBC,CB08BFF9D31A17EBEDD0000AB29F89A03B036CBC,D2DB8BC2930F82D1E5EFA6B529F0262EB0FFE994,,millimetre,WHOS
C1A16C0D5611F6BFD4193A6A2817F5A7D56B11B3,C1A16C0D5611F6BFD4193A6A2817F5A7D56B11B3,B838A449A5FBC64CBB8A204A5CD614519EB0844A,24.0,millimetre,WHOS
FC32F54CF3037FF7D760F650486BBBA5652C001E,FC32F54CF3037FF7D760F650486BBBA5652C001E,D2DB8BC2930F82D1E5EFA6B529F0262EB0FFE994,,millimetre,WHOS
3EFEDDB4FE1DC5907017E5B4245E4A99BF493E76,3EFEDDB4FE1DC5907017E5B4245E4A99BF493E76,7075721786F52D17847D1D6369D0F3E794795E5C,3.0,millimetre,WHOS
3F4A027C0F0CF3C8E1B598B23885AE597BF35CE3,3F4A027C0F0CF3C8E1B598B23885AE597BF35CE3,D2DB8BC2930F82D1E5EFA6B529F0262EB0FFE994,,millimetre,WHOS
AD401F072F2D8F2045A21789B878C4B4ECA2126C,AD401F072F2D8F2045A21789B878C4B4ECA2126C,7075721786F52D17847D1D6369D0F3E794795E5C,3.0,millimetre,WHOS
AA98127DDDC81E7E002F7784910302FBB7C66AAF,AA98127DDDC81E7E002F7784910302FBB7C66AAF,B838A449A5FBC64CBB8A204A5CD614519EB0844A,24.0,millimetre,WHOS
3A98B7DF4382AFD4F5A8C235D8EA154EA3CF9EBC,3A98B7DF4382AFD4F5A8C235D8EA154EA3CF9EBC,D2DB8BC2930F82D1E5EFA6B529F0262EB0FFE994,,millimetre,WHOS
946C3DB8A7F87B517031FEAD3168D0D45CD68F59,946C3DB8A7F87B517031FEAD3168D0D45CD68F59,D2DB8BC2930F82D1E5EFA6B529F0262EB0FFE994,,millimetre,WHOS
BA1419DD46929C4BA7264D4C39E9DA558E4C501B,BA1419DD46929C4BA7264D4C39E9DA558E4C501B,D2DB8BC2930F82D1E5EFA6B529F0262EB0FFE994,,millimetre,WHOS
3CAB4E95E0DBB175F1913673CF297A916636B9B5,3CAB4E95E0DBB175F1913673CF297A916636B9B5,4E47D870E717581F520F6C4EBE8E23962A880107,24.0,millimetre,WHOS
49F892EECE39631EFB8263B199C99188E3651536,49F892EECE39631EFB8263B199C99188E3651536,D2DB8BC2930F82D1E5EFA6B529F0262EB0FFE994,,millimetre,WHOS
28D0D1A970A515AC2BF188933A625E4AD039BED9,28D0D1A970A515AC2BF188933A625E4AD039BED9,D2DB8BC2930F82D1E5EFA6B529F0262EB0FFE994,,millimetre,WHOS
DCCCFA19BB8AB0CDF4681D3637984716A675A3E6,DCCCFA19BB8AB0CDF4681D3637984716A675A3E6,D2DB8BC2930F82D1E5EFA6B529F0262EB0FFE994,,millimetre,WHOS
BCD6582D05DBBDF2B03FBF81D7205D1EAD5343AC,BCD6582D05DBBDF2B03FBF81D7205D1EAD5343AC,7075721786F52D17847D1D6369D0F3E794795E5C,3.0,millimetre,WHOS
FE6319A5C38D84B3B806F062F3A2919E551A2E8D,FE6319A5C38D84B3B806F062F3A2919E551A2E8D,D2DB8BC2930F82D1E5EFA6B529F0262EB0FFE994,,millimetre,WHOS
7F4D62311FACB99A577D36CBFF64AACAA643EA63,7F4D62311FACB99A577D36CBFF64AACAA643EA63,D2DB8BC2930F82D1E5EFA6B529F0262EB0FFE994,,millimetre,WHOS
2794BE355EC13044D8E955147CAB3731FB13917E,2794BE355EC13044D8E955147CAB3731FB13917E,D2DB8BC2930F82D1E5EFA6B529F0262EB0FFE994,,millimetre,WHOS
035E1B41CF4C2A8871DF710831528E9BC25EE541,035E1B41CF4C2A8871DF710831528E9BC25EE541,D2DB8BC2930F82D1E5EFA6B529F0262EB0FFE994,,millimetre,WHOS
07448D4204144D6B237E80148E4D5DED09A0DE13,07448D4204144D6B237E80148E4D5DED09A0DE13,D2DB8BC2930F82D1E5EFA6B529F0262EB0FFE994,,millimetre,WHOS
